File Name,Visibility Class,X,Y,Trajectory Pattern
0096.jpg,2,555.0,316.0,1
0097.jpg,1,542.0,323.0,1
0098.jpg,1,545.0,326.0,1
0099.jpg,1,539.0,333.0,1
0100.jpg,0,,,
0101.jpg,1,578.0,337.0,1
0102.jpg,1,574.0,339.0,1
0103.jpg,2,570.0,346.0,0
0104.jpg,2,570.0,343.0,0
0105.jpg,2,564.0,346.0,0
0106.jpg,2,559.0,353.0,0
0107.jpg,0,,,
0108.jpg,0,,,
0109.jpg,0,,,
0110.jpg,0,,,
0111.jpg,0,,,
0112.jpg,0,,,
0113.jpg,0,,,
0114.jpg,2,551.0,278.0,0
0115.jpg,1,552.0,263.0,0
0116.jpg,2,555.0,265.0,0
0117.jpg,2,557.0,245.0,0
0118.jpg,2,561.0,233.0,0
0119.jpg,2,566.0,226.0,0
0120.jpg,2,571.0,220.0,0
0121.jpg,2,576.0,217.0,0
0122.jpg,2,574.0,215.0,0
0123.jpg,2,575.0,214.0,0
0124.jpg,1,579.0,217.0,0
0125.jpg,1,583.0,217.0,0
0126.jpg,1,586.0,217.0,0
0127.jpg,1,589.0,227.0,0
0128.jpg,1,588.0,226.0,0
0129.jpg,1,590.0,233.0,0
0130.jpg,1,591.0,244.0,0
0131.jpg,1,590.0,248.0,0
0132.jpg,1,592.0,262.0,0
0133.jpg,1,595.0,270.0,0
0134.jpg,1,593.0,270.0,0
0135.jpg,1,594.0,281.0,0
0136.jpg,1,598.0,300.0,0
0137.jpg,1,600.0,317.0,0
0138.jpg,1,598.0,332.0,0
0139.jpg,1,598.0,349.0,2
0140.jpg,1,596.0,349.0,2
0141.jpg,1,594.0,339.0,0
0142.jpg,1,598.0,328.0,0
0143.jpg,1,589.0,318.0,0
0144.jpg,1,592.0,309.0,0
0145.jpg,1,595.0,304.0,0
0146.jpg,1,590.0,300.0,0
0147.jpg,1,587.0,299.0,0
0148.jpg,1,588.0,292.0,0
0149.jpg,1,586.0,293.0,0
0150.jpg,1,586.0,292.0,0
0151.jpg,1,577.0,289.0,0
0152.jpg,1,583.0,292.0,0
0153.jpg,1,579.0,293.0,0
0154.jpg,1,576.0,294.0,0
0155.jpg,1,567.0,296.0,0
0156.jpg,1,566.0,305.0,0
0157.jpg,1,558.0,311.0,0
0158.jpg,1,556.0,309.0,0
0159.jpg,1,549.0,319.0,0
0160.jpg,1,540.0,329.0,0
0161.jpg,1,535.0,343.0,2
0162.jpg,1,527.0,335.0,0
0163.jpg,1,522.0,330.0,2
0164.jpg,1,518.0,329.0,2
0165.jpg,1,509.0,320.0,2
0166.jpg,1,504.0,315.0,2
0167.jpg,1,492.0,311.0,2
0168.jpg,1,485.0,310.0,2
0169.jpg,1,474.0,307.0,2
0170.jpg,1,476.0,309.0,2
0171.jpg,1,469.0,311.0,2
0172.jpg,1,464.0,310.0,2
0173.jpg,1,459.0,313.0,2
0174.jpg,1,454.0,319.0,2
0175.jpg,1,451.0,327.0,2
0176.jpg,1,449.0,324.0,2
0177.jpg,1,442.0,333.0,0
0178.jpg,1,441.0,328.0,2
0179.jpg,2,439.0,326.0,2
0180.jpg,2,439.0,325.0,2
0181.jpg,2,435.0,323.0,2
0182.jpg,2,435.0,320.0,2
0183.jpg,2,434.0,323.0,2
0184.jpg,0,,,
0185.jpg,0,,,
0186.jpg,2,427.0,329.0,2
0187.jpg,0,,,
0188.jpg,0,,,
0189.jpg,0,,,
0190.jpg,0,,,
0191.jpg,0,,,
0192.jpg,0,,,
0193.jpg,0,,,
0194.jpg,0,,,
0195.jpg,0,,,
0196.jpg,0,,,
0197.jpg,0,,,
0198.jpg,0,,,
0199.jpg,0,,,
0200.jpg,0,,,
0201.jpg,0,,,
0202.jpg,0,,,
0203.jpg,0,,,
0204.jpg,0,,,
0205.jpg,0,,,
0206.jpg,0,,,
0207.jpg,0,,,
0208.jpg,0,,,
0209.jpg,0,,,
0210.jpg,0,,,
0211.jpg,0,,,
0212.jpg,2,392.0,240.0,1
0213.jpg,0,,,
0214.jpg,0,,,
0215.jpg,2,399.0,239.0,1
0216.jpg,2,402.0,243.0,1
0217.jpg,2,403.0,244.0,1
0218.jpg,2,404.0,243.0,1
0219.jpg,2,409.0,246.0,1
0220.jpg,2,408.0,246.0,1
0221.jpg,2,412.0,250.0,1
0222.jpg,2,414.0,256.0,1
0223.jpg,2,415.0,259.0,1
0224.jpg,2,408.0,258.0,1
0225.jpg,2,411.0,259.0,1
0226.jpg,2,404.0,266.0,1
0227.jpg,1,400.0,265.0,1
0228.jpg,0,,,
0229.jpg,0,,,
0230.jpg,0,,,
0231.jpg,0,,,
0232.jpg,0,,,
0233.jpg,1,365.0,283.0,1
0234.jpg,1,358.0,286.0,1
0235.jpg,1,349.0,287.0,1
0236.jpg,1,355.0,287.0,1
0237.jpg,1,344.0,287.0,1
0238.jpg,1,344.0,291.0,1
0239.jpg,1,336.0,289.0,1
