File Name,Visibility Class,X,Y,Trajectory Pattern
0057.jpg,2,1052.0,308.0,1.0
0058.jpg,0,,,
0059.jpg,0,,,
0060.jpg,0,,,
0061.jpg,0,,,
0062.jpg,0,,,
0063.jpg,0,,,
0064.jpg,0,,,
0065.jpg,0,,,
0066.jpg,0,,,
0067.jpg,1,1082.0,269.0,1.0
0068.jpg,1,1073.0,255.0,0.0
0069.jpg,0,,,
0070.jpg,1,1047.0,241.0,0.0
0071.jpg,0,,,
0072.jpg,1,1035.0,228.0,0.0
0073.jpg,0,,,
0074.jpg,0,,,
0075.jpg,0,,,
0076.jpg,1,990.0,197.0,0.0
0077.jpg,1,978.0,191.0,0.0
0078.jpg,1,977.0,191.0,0.0
0079.jpg,1,966.0,189.0,0.0
0080.jpg,1,959.0,183.0,0.0
0081.jpg,1,953.0,181.0,0.0
0082.jpg,1,949.0,177.0,0.0
0083.jpg,1,946.0,174.0,0.0
0084.jpg,1,941.0,174.0,0.0
0085.jpg,1,937.0,175.0,0.0
0086.jpg,1,935.0,176.0,0.0
0087.jpg,1,932.0,177.0,0.0
0088.jpg,1,925.0,176.0,0.0
0089.jpg,1,928.0,179.0,0.0
0090.jpg,1,926.0,180.0,0.0
0091.jpg,1,921.0,183.0,0.0
0092.jpg,1,920.0,188.0,0.0
0093.jpg,1,915.0,191.0,0.0
0094.jpg,1,914.0,195.0,0.0
0095.jpg,1,906.0,202.0,0.0
0096.jpg,1,907.0,205.0,0.0
0097.jpg,0,,,
0098.jpg,1,885.0,221.0,0.0
0099.jpg,1,876.0,228.0,0.0
0100.jpg,0,,,
0101.jpg,1,847.0,247.0,0.0
0102.jpg,1,845.0,250.0,0.0
0103.jpg,1,838.0,260.0,0.0
0104.jpg,0,,,
0105.jpg,0,,,
0106.jpg,0,,,
0107.jpg,0,,,
0108.jpg,0,,,
0109.jpg,1,757.0,332.0,1.0
0110.jpg,1,766.0,337.0,1.0
0111.jpg,2,767.0,340.0,1.0
0112.jpg,0,,,
0113.jpg,0,,,
0114.jpg,0,,,
0115.jpg,0,,,
0116.jpg,0,,,
0117.jpg,0,,,
0118.jpg,2,780.0,365.0,1.0
0119.jpg,2,789.0,368.0,1.0
0120.jpg,2,789.0,366.0,1.0
0121.jpg,0,,,
0122.jpg,0,,,
0123.jpg,0,,,
0124.jpg,0,,,
0125.jpg,0,,,
0126.jpg,0,,,
0127.jpg,1,843.0,384.0,1.0
0128.jpg,1,853.0,385.0,1.0
0129.jpg,1,864.0,386.0,1.0
0130.jpg,1,876.0,387.0,1.0
0131.jpg,1,889.0,391.0,1.0
0132.jpg,1,890.0,392.0,1.0
0133.jpg,1,898.0,391.0,1.0
0134.jpg,1,911.0,390.0,1.0
0135.jpg,1,922.0,393.0,1.0
0136.jpg,1,936.0,387.0,1.0
0137.jpg,0,,,
0138.jpg,0,,,
0139.jpg,0,,,
0140.jpg,0,,,
0141.jpg,2,982.0,387.0,1.0
0142.jpg,2,985.0,382.0,1.0
0143.jpg,1,992.0,378.0,1.0
0144.jpg,1,993.0,376.0,1.0
0145.jpg,1,997.0,366.0,1.0
0146.jpg,1,1004.0,352.0,1.0
0147.jpg,1,1014.0,344.0,1.0
0148.jpg,1,1025.0,339.0,1.0
0149.jpg,1,1036.0,334.0,1.0
0150.jpg,1,1037.0,332.0,1.0
0151.jpg,1,1052.0,332.0,1.0
0152.jpg,1,1056.0,336.0,1.0
0153.jpg,1,1059.0,340.0,1.0
0154.jpg,1,1057.0,343.0,1.0
0155.jpg,1,1052.0,339.0,1.0
0156.jpg,1,1050.0,339.0,1.0
0157.jpg,1,1041.0,338.0,1.0
0158.jpg,1,1028.0,334.0,1.0
0159.jpg,1,1015.0,338.0,1.0
0160.jpg,0,,,
0161.jpg,0,,,
0162.jpg,0,,,
0163.jpg,2,952.0,378.0,0.0
0164.jpg,0,,,
0165.jpg,0,,,
0166.jpg,2,886.0,446.0,0.0
0167.jpg,2,857.0,476.0,0.0
0168.jpg,2,857.0,474.0,0.0
0169.jpg,2,831.0,505.0,0.0
0170.jpg,2,804.0,535.0,2.0
0171.jpg,2,794.0,525.0,0.0
0172.jpg,2,783.0,510.0,0.0
0173.jpg,1,770.0,492.0,0.0
0174.jpg,1,771.0,494.0,0.0
0175.jpg,1,765.0,483.0,0.0
0176.jpg,1,753.0,475.0,0.0
0177.jpg,1,738.0,463.0,0.0
0178.jpg,1,728.0,455.0,0.0
0179.jpg,1,717.0,448.0,0.0
0180.jpg,1,716.0,448.0,0.0
0181.jpg,1,704.0,442.0,0.0
0182.jpg,1,694.0,439.0,0.0
0183.jpg,1,681.0,435.0,0.0
0184.jpg,1,670.0,435.0,0.0
0185.jpg,1,656.0,437.0,0.0
0186.jpg,1,659.0,436.0,0.0
0187.jpg,1,646.0,439.0,0.0
0188.jpg,1,637.0,441.0,1.0
0189.jpg,1,639.0,443.0,1.0
0190.jpg,1,644.0,440.0,1.0
0191.jpg,1,642.0,445.0,1.0
0192.jpg,1,645.0,441.0,1.0
0193.jpg,1,647.0,443.0,1.0
0194.jpg,1,647.0,442.0,1.0
0195.jpg,1,652.0,443.0,1.0
0196.jpg,1,654.0,444.0,1.0
0197.jpg,1,658.0,447.0,1.0
0198.jpg,1,655.0,447.0,1.0
0199.jpg,1,662.0,446.0,1.0
0200.jpg,1,664.0,447.0,1.0
0201.jpg,1,669.0,447.0,1.0
0202.jpg,2,669.0,448.0,1.0
0203.jpg,1,678.0,450.0,0.0
0204.jpg,1,676.0,453.0,1.0
0205.jpg,2,678.0,450.0,1.0
0206.jpg,2,674.0,449.0,1.0
0207.jpg,2,677.0,445.0,1.0
0208.jpg,2,673.0,445.0,1.0
0209.jpg,2,672.0,442.0,1.0
0210.jpg,2,672.0,441.0,1.0
0211.jpg,2,672.0,437.0,1.0
0212.jpg,2,670.0,436.0,1.0
0213.jpg,2,669.0,436.0,1.0
0214.jpg,2,668.0,435.0,1.0
0215.jpg,2,671.0,436.0,1.0
0216.jpg,2,673.0,435.0,1.0
0217.jpg,2,679.0,434.0,1.0
0218.jpg,2,685.0,432.0,1.0
0219.jpg,1,688.0,420.0,1.0
0220.jpg,1,683.0,408.0,1.0
0221.jpg,1,677.0,396.0,1.0
0222.jpg,1,677.0,396.0,1.0
0223.jpg,1,675.0,394.0,1.0
0224.jpg,1,674.0,394.0,1.0
0225.jpg,1,675.0,392.0,1.0
0226.jpg,1,681.0,395.0,1.0
0227.jpg,1,691.0,399.0,0.0
0228.jpg,1,689.0,400.0,1.0
0229.jpg,1,703.0,406.0,1.0
0230.jpg,1,717.0,418.0,1.0
0231.jpg,1,736.0,440.0,0.0
0232.jpg,1,751.0,462.0,0.0
0233.jpg,0,,,
0234.jpg,0,,,
0235.jpg,0,,,
0236.jpg,1,785.0,549.0,2.0
0237.jpg,1,795.0,526.0,0.0
0238.jpg,1,797.0,512.0,0.0
0239.jpg,1,807.0,497.0,0.0
0240.jpg,1,804.0,494.0,0.0
0241.jpg,1,811.0,481.0,0.0
0242.jpg,1,818.0,466.0,0.0
0243.jpg,1,825.0,458.0,0.0
0244.jpg,1,831.0,448.0,0.0
0245.jpg,1,838.0,439.0,0.0
0246.jpg,1,839.0,438.0,0.0
0247.jpg,1,846.0,430.0,0.0
0248.jpg,1,852.0,424.0,0.0
0249.jpg,1,856.0,424.0,0.0
0250.jpg,1,864.0,416.0,1.0
0251.jpg,1,861.0,418.0,1.0
0252.jpg,1,860.0,417.0,1.0
0253.jpg,1,855.0,419.0,1.0
0254.jpg,1,854.0,418.0,1.0
0255.jpg,1,847.0,422.0,1.0
0256.jpg,1,842.0,421.0,1.0
0257.jpg,1,833.0,420.0,1.0
0258.jpg,1,832.0,421.0,1.0
0259.jpg,1,828.0,414.0,1.0
0260.jpg,1,825.0,412.0,1.0
0261.jpg,1,821.0,404.0,1.0
0262.jpg,1,822.0,399.0,1.0
0263.jpg,1,821.0,385.0,1.0
0264.jpg,0,,,
0265.jpg,1,820.0,381.0,1.0
0266.jpg,1,824.0,373.0,1.0
0267.jpg,1,825.0,365.0,1.0
0268.jpg,1,830.0,364.0,1.0
0269.jpg,1,831.0,360.0,1.0
0270.jpg,1,832.0,363.0,1.0
0271.jpg,1,832.0,368.0,1.0
0272.jpg,1,829.0,373.0,1.0
0273.jpg,1,823.0,375.0,1.0
0274.jpg,1,814.0,374.0,1.0
0275.jpg,1,799.0,381.0,1.0
0276.jpg,1,803.0,383.0,1.0
0277.jpg,1,788.0,390.0,1.0
0278.jpg,1,765.0,397.0,1.0
0279.jpg,1,743.0,413.0,0.0
0280.jpg,1,714.0,433.0,0.0
0281.jpg,1,686.0,461.0,0.0
0282.jpg,1,687.0,458.0,0.0
0283.jpg,1,659.0,486.0,0.0
0284.jpg,1,636.0,516.0,0.0
0285.jpg,1,608.0,543.0,0.0
0286.jpg,1,590.0,553.0,2.0
0287.jpg,1,582.0,537.0,0.0
0288.jpg,1,581.0,535.0,0.0
0289.jpg,1,570.0,517.0,0.0
0290.jpg,1,563.0,503.0,0.0
0291.jpg,1,551.0,489.0,0.0
0292.jpg,1,545.0,477.0,0.0
0293.jpg,1,532.0,467.0,0.0
0294.jpg,1,536.0,468.0,0.0
0295.jpg,1,524.0,458.0,0.0
0296.jpg,1,511.0,447.0,0.0
0297.jpg,1,502.0,447.0,0.0
0298.jpg,1,491.0,440.0,0.0
0299.jpg,1,481.0,439.0,0.0
0300.jpg,1,478.0,437.0,0.0
0301.jpg,1,471.0,436.0,0.0
0302.jpg,1,460.0,436.0,0.0
0303.jpg,1,449.0,438.0,0.0
0304.jpg,1,440.0,444.0,0.0
0305.jpg,1,431.0,445.0,0.0
0306.jpg,1,429.0,450.0,0.0
0307.jpg,1,420.0,445.0,1.0
0308.jpg,1,421.0,451.0,1.0
0309.jpg,1,413.0,447.0,1.0
0310.jpg,1,407.0,444.0,1.0
0311.jpg,1,404.0,440.0,1.0
0312.jpg,1,406.0,442.0,1.0
0313.jpg,1,400.0,439.0,1.0
0314.jpg,1,400.0,436.0,1.0
0315.jpg,1,398.0,434.0,1.0
0316.jpg,1,394.0,433.0,1.0
0317.jpg,1,393.0,426.0,1.0
0318.jpg,1,395.0,427.0,1.0
0319.jpg,1,393.0,424.0,1.0
0320.jpg,1,393.0,421.0,1.0
0321.jpg,2,394.0,424.0,1.0
0322.jpg,2,392.0,423.0,1.0
0323.jpg,2,394.0,415.0,1.0
0324.jpg,2,393.0,415.0,1.0
0325.jpg,2,395.0,414.0,1.0
0326.jpg,2,393.0,408.0,1.0
0327.jpg,2,394.0,405.0,1.0
0328.jpg,2,397.0,404.0,1.0
0329.jpg,2,398.0,406.0,1.0
0330.jpg,2,402.0,406.0,1.0
0331.jpg,2,405.0,414.0,1.0
0332.jpg,2,405.0,424.0,0.0
0333.jpg,2,409.0,435.0,1.0
0334.jpg,2,,,0.0
0335.jpg,0,,,
0336.jpg,0,,,
0337.jpg,0,,,
0338.jpg,0,,,
0339.jpg,0,,,
0340.jpg,0,,,
0341.jpg,0,,,
0342.jpg,0,,,
0343.jpg,0,,,
0344.jpg,0,,,
0345.jpg,0,,,
0346.jpg,0,,,
0347.jpg,0,,,
0348.jpg,0,,,
0349.jpg,0,,,
0350.jpg,0,,,
0351.jpg,1,397.0,424.0,1.0
0352.jpg,1,397.0,419.0,1.0
0353.jpg,2,393.0,417.0,1.0
0354.jpg,1,395.0,415.0,1.0
0355.jpg,1,397.0,413.0,1.0
0356.jpg,1,402.0,420.0,1.0
0357.jpg,1,398.0,416.0,1.0
0358.jpg,1,397.0,421.0,1.0
0359.jpg,1,401.0,422.0,1.0
0360.jpg,1,401.0,424.0,1.0
0361.jpg,1,402.0,421.0,1.0
0362.jpg,1,400.0,428.0,1.0
0363.jpg,1,392.0,426.0,1.0
0364.jpg,1,392.0,430.0,1.0
0365.jpg,1,384.0,434.0,1.0
0366.jpg,1,387.0,434.0,1.0
0367.jpg,1,378.0,436.0,1.0
0368.jpg,1,369.0,446.0,1.0
0369.jpg,1,363.0,447.0,1.0
0370.jpg,1,361.0,453.0,1.0
0371.jpg,1,361.0,455.0,1.0
0372.jpg,1,360.0,457.0,1.0
0373.jpg,1,364.0,458.0,1.0
0374.jpg,1,366.0,454.0,1.0
0375.jpg,1,372.0,454.0,1.0
0376.jpg,1,379.0,443.0,0.0
0377.jpg,1,382.0,435.0,0.0
0378.jpg,1,383.0,439.0,0.0
0379.jpg,1,386.0,435.0,0.0
0380.jpg,1,387.0,430.0,0.0
0381.jpg,1,393.0,427.0,0.0
0382.jpg,1,397.0,427.0,0.0
0383.jpg,1,398.0,425.0,0.0
0384.jpg,1,400.0,427.0,0.0
0385.jpg,1,402.0,425.0,0.0
0386.jpg,2,403.0,427.0,1.0
0387.jpg,0,,,
0388.jpg,0,,,
0389.jpg,0,,,
0390.jpg,0,,,
0391.jpg,0,,,
0392.jpg,0,,,
0393.jpg,0,,,
0394.jpg,0,,,
0395.jpg,0,,,
0396.jpg,0,,,
0397.jpg,0,,,
0398.jpg,0,,,
0399.jpg,2,444.0,440.0,1.0
0400.jpg,2,446.0,446.0,1.0
0401.jpg,1,449.0,455.0,1.0
0402.jpg,1,450.0,452.0,1.0
0403.jpg,1,450.0,450.0,1.0
0404.jpg,1,454.0,446.0,1.0
0405.jpg,1,452.0,434.0,1.0
0406.jpg,1,448.0,417.0,1.0
0407.jpg,1,446.0,408.0,1.0
0408.jpg,1,448.0,411.0,1.0
0409.jpg,1,440.0,392.0,1.0
0410.jpg,1,433.0,388.0,1.0
0411.jpg,1,426.0,386.0,1.0
0412.jpg,1,424.0,389.0,1.0
0413.jpg,1,421.0,397.0,1.0
0414.jpg,1,425.0,396.0,1.0
0415.jpg,1,432.0,403.0,1.0
0416.jpg,1,445.0,397.0,1.0
0417.jpg,0,,,
0418.jpg,0,,,
0419.jpg,0,,,
0420.jpg,1,515.0,357.0,0.0
0421.jpg,1,549.0,342.0,0.0
0422.jpg,0,,,
0423.jpg,0,,,
0424.jpg,0,,,
0425.jpg,0,,,
0426.jpg,1,666.0,310.0,0.0
0427.jpg,1,695.0,307.0,0.0
0428.jpg,1,718.0,303.0,0.0
0429.jpg,1,747.0,297.0,0.0
0430.jpg,1,768.0,300.0,0.0
0431.jpg,1,791.0,294.0,0.0
0432.jpg,1,791.0,294.0,0.0
0433.jpg,1,808.0,296.0,0.0
0434.jpg,1,831.0,298.0,0.0
0435.jpg,1,852.0,298.0,0.0
0436.jpg,1,871.0,300.0,0.0
0437.jpg,1,886.0,307.0,0.0
0438.jpg,1,885.0,307.0,0.0
0439.jpg,0,,,
0440.jpg,0,,,
0441.jpg,1,937.0,320.0,1.0
0442.jpg,1,936.0,319.0,1.0
0443.jpg,2,942.0,321.0,1.0
0444.jpg,2,942.0,322.0,1.0
0445.jpg,2,943.0,323.0,1.0
0446.jpg,2,945.0,326.0,1.0
0447.jpg,0,,,
0448.jpg,0,,,
0449.jpg,0,,,
0450.jpg,0,,,
0451.jpg,0,,,
0452.jpg,1,992.0,327.0,1.0
0453.jpg,1,995.0,327.0,1.0
0454.jpg,1,991.0,319.0,1.0
0455.jpg,0,,,
0456.jpg,0,,,
0457.jpg,1,972.0,315.0,1.0
0458.jpg,1,977.0,316.0,1.0
0459.jpg,1,982.0,313.0,1.0
0460.jpg,1,981.0,310.0,1.0
0461.jpg,1,983.0,303.0,1.0
0462.jpg,1,978.0,303.0,1.0
0463.jpg,1,971.0,294.0,0.0
0464.jpg,2,963.0,293.0,0.0
0465.jpg,2,954.0,287.0,0.0
0466.jpg,2,944.0,282.0,0.0
0467.jpg,2,933.0,279.0,0.0
0468.jpg,2,935.0,281.0,0.0
0469.jpg,1,923.0,277.0,0.0
0470.jpg,1,920.0,279.0,0.0
0471.jpg,1,911.0,280.0,0.0
0472.jpg,1,906.0,280.0,0.0
0473.jpg,1,898.0,278.0,0.0
0474.jpg,1,897.0,281.0,0.0
0475.jpg,1,891.0,283.0,0.0
0476.jpg,1,885.0,284.0,0.0
0477.jpg,1,884.0,290.0,1.0
0478.jpg,1,881.0,290.0,1.0
0479.jpg,1,879.0,292.0,1.0
0480.jpg,1,878.0,294.0,1.0
0481.jpg,1,873.0,294.0,1.0
0482.jpg,1,872.0,295.0,0.0
0483.jpg,1,871.0,291.0,1.0
0484.jpg,1,876.0,285.0,1.0
0485.jpg,1,872.0,281.0,1.0
0486.jpg,2,,,0.0
0487.jpg,2,873.0,278.0,1.0
0488.jpg,1,873.0,272.0,1.0
0489.jpg,1,873.0,269.0,1.0
0490.jpg,1,872.0,267.0,1.0
0491.jpg,1,867.0,262.0,1.0
0492.jpg,1,868.0,263.0,1.0
0493.jpg,1,856.0,257.0,1.0
0494.jpg,2,842.0,255.0,0.0
0495.jpg,2,827.0,251.0,0.0
0496.jpg,2,814.0,252.0,0.0
0497.jpg,2,803.0,252.0,0.0
0498.jpg,2,801.0,248.0,0.0
0499.jpg,2,790.0,251.0,0.0
0500.jpg,2,777.0,254.0,0.0
0501.jpg,0,,,
0502.jpg,0,,,
0503.jpg,0,,,
0504.jpg,0,,,
0505.jpg,0,,,
0506.jpg,1,733.0,268.0,1.0
0507.jpg,1,730.0,270.0,1.0
0508.jpg,2,733.0,273.0,1.0
0509.jpg,2,728.0,275.0,1.0
0510.jpg,2,731.0,273.0,1.0
0511.jpg,2,728.0,275.0,1.0
0512.jpg,0,,,
0513.jpg,0,,,
0514.jpg,0,,,
0515.jpg,0,,,
0516.jpg,0,,,
0517.jpg,0,,,
0518.jpg,0,,,
0519.jpg,0,,,
0520.jpg,0,,,
0521.jpg,0,,,
0522.jpg,0,,,
0523.jpg,0,,,
0524.jpg,0,,,
0525.jpg,0,,,
0526.jpg,0,,,
0527.jpg,0,,,
0528.jpg,0,,,
0529.jpg,2,700.0,262.0,1.0
0530.jpg,2,695.0,259.0,1.0
0531.jpg,0,,,
0532.jpg,0,,,
0533.jpg,0,,,
0534.jpg,2,674.0,247.0,1.0
0535.jpg,2,671.0,246.0,1.0
0536.jpg,1,673.0,247.0,1.0
0537.jpg,1,676.0,245.0,1.0
0538.jpg,1,683.0,241.0,1.0
0539.jpg,1,695.0,240.0,0.0
0540.jpg,1,697.0,241.0,0.0
0541.jpg,0,,,
0542.jpg,2,716.0,245.0,0.0
0543.jpg,2,730.0,246.0,0.0
0544.jpg,2,746.0,250.0,0.0
0545.jpg,0,,,
0546.jpg,0,,,
0547.jpg,0,,,
0548.jpg,2,774.0,263.0,1.0
0549.jpg,1,774.0,268.0,1.0
0550.jpg,1,773.0,268.0,1.0
0551.jpg,1,772.0,276.0,1.0
0552.jpg,1,772.0,278.0,1.0
0553.jpg,1,773.0,278.0,1.0
0554.jpg,1,776.0,283.0,1.0
0555.jpg,0,,,
0556.jpg,0,,,
0557.jpg,0,,,
0558.jpg,0,,,
0559.jpg,0,,,
0560.jpg,2,816.0,288.0,1.0
0561.jpg,1,826.0,279.0,1.0
0562.jpg,1,828.0,264.0,1.0
0563.jpg,1,825.0,255.0,1.0
0564.jpg,2,822.0,254.0,1.0
0565.jpg,0,,,
0566.jpg,2,806.0,251.0,1.0
0567.jpg,0,,,
0568.jpg,0,,,
0569.jpg,0,,,
0570.jpg,0,,,
0571.jpg,0,,,
0572.jpg,1,840.0,249.0,0.0
0573.jpg,2,857.0,250.0,0.0
0574.jpg,2,868.0,253.0,0.0
0575.jpg,0,,,
0576.jpg,0,,,
0577.jpg,2,904.0,261.0,0.0
0578.jpg,2,920.0,264.0,0.0
0579.jpg,2,942.0,271.0,0.0
0580.jpg,2,954.0,275.0,0.0
0581.jpg,2,971.0,284.0,0.0
0582.jpg,2,973.0,282.0,0.0
0583.jpg,2,994.0,293.0,0.0
0584.jpg,2,1012.0,304.0,0.0
0585.jpg,2,1030.0,315.0,0.0
0586.jpg,2,1054.0,328.0,0.0
0587.jpg,2,1072.0,340.0,0.0
0588.jpg,1,1074.0,341.0,0.0
0589.jpg,2,1094.0,352.0,1.0
0590.jpg,1,1102.0,360.0,1.0
0591.jpg,2,1094.0,361.0,1.0
0592.jpg,0,,,
0593.jpg,0,,,
0594.jpg,0,,,
0595.jpg,0,,,
0596.jpg,1,1078.0,383.0,1.0
0597.jpg,2,1087.0,387.0,1.0
0598.jpg,0,,,
0599.jpg,0,,,
0600.jpg,0,,,
0601.jpg,1,1115.0,367.0,1.0
0602.jpg,1,1123.0,361.0,1.0
0603.jpg,1,1125.0,360.0,1.0
0604.jpg,1,1125.0,366.0,1.0
0605.jpg,1,1110.0,365.0,1.0
0606.jpg,1,1112.0,366.0,1.0
0607.jpg,1,1092.0,366.0,1.0
0608.jpg,1,1059.0,365.0,1.0
0609.jpg,2,1020.0,368.0,0.0
0610.jpg,2,978.0,371.0,0.0
0611.jpg,2,938.0,371.0,0.0
0612.jpg,2,940.0,372.0,0.0
0613.jpg,0,,,
0614.jpg,0,,,
0615.jpg,2,809.0,382.0,0.0
0616.jpg,2,765.0,386.0,0.0
0617.jpg,2,716.0,394.0,0.0
0618.jpg,2,716.0,394.0,0.0
0619.jpg,0,,,
0620.jpg,0,,,
0621.jpg,2,600.0,415.0,1.0
0622.jpg,2,593.0,409.0,1.0
0623.jpg,1,592.0,409.0,1.0
0624.jpg,1,591.0,408.0,1.0
0625.jpg,2,597.0,414.0,1.0
0626.jpg,0,,,
0627.jpg,0,,,
0628.jpg,0,,,
0629.jpg,1,665.0,423.0,1.0
0630.jpg,1,664.0,420.0,1.0
0631.jpg,1,657.0,416.0,1.0
0632.jpg,1,657.0,410.0,1.0
0633.jpg,1,663.0,407.0,1.0
0634.jpg,1,677.0,401.0,1.0
0635.jpg,0,,,
0636.jpg,0,,,
0637.jpg,1,709.0,384.0,0.0
0638.jpg,2,738.0,371.0,0.0
0639.jpg,2,761.0,366.0,0.0
0640.jpg,2,786.0,354.0,0.0
0641.jpg,2,813.0,350.0,0.0
0642.jpg,2,812.0,351.0,0.0
0643.jpg,2,836.0,348.0,0.0
0644.jpg,2,856.0,345.0,0.0
0645.jpg,2,879.0,345.0,0.0
0646.jpg,2,901.0,342.0,0.0
0647.jpg,2,924.0,349.0,0.0
0648.jpg,2,922.0,350.0,0.0
0649.jpg,2,943.0,347.0,0.0
0650.jpg,1,943.0,349.0,1.0
0651.jpg,1,935.0,346.0,1.0
0652.jpg,1,925.0,354.0,1.0
0653.jpg,1,915.0,361.0,1.0
0654.jpg,1,918.0,359.0,1.0
0655.jpg,1,910.0,368.0,1.0
0656.jpg,1,905.0,374.0,1.0
0657.jpg,2,903.0,373.0,1.0
0658.jpg,2,898.0,373.0,1.0
0659.jpg,2,896.0,368.0,1.0
0660.jpg,2,896.0,365.0,1.0
0661.jpg,0,,,
0662.jpg,0,,,
0663.jpg,2,915.0,346.0,1.0
0664.jpg,1,915.0,348.0,1.0
0665.jpg,0,,,
0666.jpg,0,,,
0667.jpg,0,,,
0668.jpg,0,,,
0669.jpg,0,,,
0670.jpg,0,,,
0671.jpg,0,,,
0672.jpg,0,,,
0673.jpg,0,,,
0674.jpg,0,,,
0675.jpg,1,883.0,320.0,0.0
0676.jpg,1,891.0,308.0,0.0
0677.jpg,1,893.0,300.0,0.0
0678.jpg,1,892.0,301.0,0.0
0679.jpg,1,899.0,296.0,0.0
0680.jpg,1,907.0,293.0,0.0
0681.jpg,1,913.0,287.0,0.0
0682.jpg,1,916.0,280.0,0.0
0683.jpg,1,924.0,281.0,0.0
0684.jpg,1,921.0,283.0,0.0
0685.jpg,1,927.0,282.0,0.0
0686.jpg,1,928.0,280.0,0.0
0687.jpg,1,935.0,282.0,0.0
0688.jpg,1,939.0,283.0,0.0
0689.jpg,1,939.0,285.0,0.0
0690.jpg,1,936.0,285.0,0.0
0691.jpg,1,941.0,286.0,0.0
0692.jpg,1,945.0,291.0,1.0
0693.jpg,0,,,
0694.jpg,2,931.0,296.0,1.0
0695.jpg,2,926.0,295.0,1.0
0696.jpg,2,929.0,294.0,1.0
0697.jpg,2,921.0,293.0,1.0
0698.jpg,2,917.0,289.0,1.0
0699.jpg,1,909.0,279.0,1.0
0700.jpg,0,,,
0701.jpg,0,,,
0702.jpg,0,,,
0703.jpg,0,,,
0704.jpg,0,,,
0705.jpg,0,,,
0706.jpg,0,,,
0707.jpg,0,,,
0708.jpg,0,,,
0709.jpg,0,,,
0710.jpg,0,,,
0711.jpg,0,,,
0712.jpg,0,,,
0713.jpg,0,,,
0714.jpg,0,,,
0715.jpg,0,,,
0716.jpg,0,,,
0717.jpg,0,,,
0718.jpg,0,,,
0719.jpg,0,,,
0720.jpg,0,,,
0721.jpg,0,,,
0722.jpg,0,,,
0723.jpg,0,,,
0724.jpg,0,,,
0725.jpg,0,,,
0726.jpg,0,,,
0727.jpg,0,,,
0728.jpg,0,,,
0729.jpg,0,,,
0730.jpg,2,836.0,289.0,1.0
0731.jpg,2,839.0,288.0,1.0
0732.jpg,1,839.0,288.0,1.0
0733.jpg,1,839.0,290.0,1.0
0734.jpg,1,843.0,298.0,1.0
0735.jpg,0,,,
0736.jpg,0,,,
0737.jpg,0,,,
0738.jpg,2,848.0,342.0,0.0
0739.jpg,1,849.0,358.0,2.0
0740.jpg,1,846.0,347.0,0.0
0741.jpg,1,849.0,334.0,1.0
0742.jpg,1,848.0,324.0,0.0
0743.jpg,1,850.0,317.0,0.0
0744.jpg,2,850.0,316.0,0.0
0745.jpg,2,849.0,306.0,0.0
0746.jpg,2,851.0,297.0,0.0
0747.jpg,1,848.0,295.0,1.0
0748.jpg,1,844.0,296.0,1.0
0749.jpg,0,,,
0750.jpg,0,,,
0751.jpg,0,,,
0752.jpg,0,,,
0753.jpg,1,802.0,276.0,1.0
0754.jpg,2,799.0,269.0,1.0
0755.jpg,2,793.0,264.0,1.0
0756.jpg,2,795.0,266.0,1.0
0757.jpg,1,797.0,265.0,1.0
