File Name,Visibility Class,X,Y,Trajectory Pattern
0070.jpg,1,881.0,535.0,1.0
0071.jpg,1,879.0,532.0,1.0
0072.jpg,1,877.0,527.0,1.0
0073.jpg,1,876.0,526.0,1.0
0074.jpg,1,869.0,526.0,1.0
0075.jpg,1,860.0,519.0,1.0
0076.jpg,2,842.0,517.0,1.0
0077.jpg,2,829.0,514.0,1.0
0078.jpg,2,822.0,513.0,1.0
0079.jpg,2,825.0,515.0,1.0
0080.jpg,2,818.0,510.0,1.0
0081.jpg,2,816.0,508.0,1.0
0082.jpg,1,822.0,504.0,1.0
0083.jpg,1,826.0,499.0,1.0
0084.jpg,1,837.0,496.0,1.0
0085.jpg,1,835.0,498.0,1.0
0086.jpg,1,850.0,497.0,1.0
0087.jpg,1,857.0,502.0,1.0
0088.jpg,1,861.0,506.0,1.0
0089.jpg,1,862.0,509.0,1.0
0090.jpg,1,861.0,510.0,1.0
0091.jpg,1,859.0,510.0,1.0
0092.jpg,1,859.0,506.0,1.0
0093.jpg,1,849.0,491.0,1.0
0094.jpg,1,846.0,471.0,0.0
0095.jpg,1,837.0,453.0,0.0
0096.jpg,1,829.0,444.0,0.0
0097.jpg,1,830.0,445.0,0.0
0098.jpg,1,822.0,434.0,0.0
0099.jpg,1,815.0,427.0,0.0
0100.jpg,1,803.0,419.0,0.0
0101.jpg,1,794.0,417.0,0.0
0102.jpg,1,784.0,409.0,0.0
0103.jpg,1,787.0,411.0,0.0
0104.jpg,1,774.0,408.0,0.0
0105.jpg,1,762.0,412.0,0.0
0106.jpg,1,757.0,414.0,0.0
0107.jpg,1,762.0,419.0,1.0
0108.jpg,1,771.0,420.0,1.0
0109.jpg,1,772.0,421.0,1.0
0110.jpg,0,,,
0111.jpg,2,794.0,401.0,1.0
0112.jpg,1,801.0,384.0,1.0
0113.jpg,1,806.0,370.0,1.0
0114.jpg,1,803.0,356.0,1.0
0115.jpg,1,803.0,356.0,1.0
0116.jpg,1,805.0,352.0,1.0
0117.jpg,1,799.0,349.0,1.0
0118.jpg,1,803.0,355.0,1.0
0119.jpg,2,799.0,378.0,0.0
0120.jpg,2,800.0,402.0,0.0
0121.jpg,2,801.0,402.0,0.0
0122.jpg,2,796.0,426.0,0.0
0123.jpg,2,791.0,452.0,2.0
0124.jpg,2,774.0,436.0,0.0
0125.jpg,1,755.0,422.0,0.0
0126.jpg,1,735.0,405.0,0.0
0127.jpg,2,732.0,407.0,0.0
0128.jpg,2,711.0,391.0,0.0
0129.jpg,2,698.0,376.0,0.0
0130.jpg,2,681.0,369.0,0.0
0131.jpg,2,668.0,361.0,1.0
0132.jpg,0,,,
0133.jpg,0,,,
0134.jpg,0,,,
0135.jpg,0,,,
0136.jpg,0,,,
0137.jpg,2,650.0,332.0,1.0
0138.jpg,0,,,
0139.jpg,0,,,
0140.jpg,0,,,
0141.jpg,0,,,
0142.jpg,2,635.0,359.0,1.0
0143.jpg,1,634.0,371.0,1.0
0144.jpg,1,630.0,384.0,1.0
0145.jpg,1,629.0,382.0,1.0
0146.jpg,2,627.0,387.0,1.0
0147.jpg,0,,,
0148.jpg,0,,,
0149.jpg,0,,,
0150.jpg,0,,,
0151.jpg,0,,,
0152.jpg,0,,,
0153.jpg,2,602.0,397.0,1.0
0154.jpg,0,,,
0155.jpg,0,,,
0156.jpg,0,,,
0157.jpg,0,,,
0158.jpg,2,579.0,305.0,1.0
0159.jpg,2,577.0,301.0,1.0
0160.jpg,2,574.0,301.0,1.0
0161.jpg,2,,,0.0
0162.jpg,0,,,
0163.jpg,0,,,
0164.jpg,2,546.0,267.0,1.0
0165.jpg,1,537.0,265.0,1.0
0166.jpg,1,544.0,267.0,1.0
0167.jpg,0,,,
0168.jpg,0,,,
0169.jpg,0,,,
0170.jpg,0,,,
0171.jpg,0,,,
0172.jpg,0,,,
0173.jpg,0,,,
0174.jpg,0,,,
0175.jpg,0,,,
0176.jpg,0,,,
0177.jpg,0,,,
0178.jpg,0,,,
0179.jpg,2,1039.0,360.0,2.0
0180.jpg,2,1057.0,345.0,0.0
0181.jpg,2,1056.0,347.0,0.0
0182.jpg,0,,,
0183.jpg,0,,,
0184.jpg,0,,,
0185.jpg,0,,,
0186.jpg,2,1116.0,321.0,0.0
0187.jpg,2,1114.0,320.0,0.0
0188.jpg,2,1120.0,318.0,0.0
0189.jpg,2,1121.0,325.0,0.0
0190.jpg,2,1124.0,330.0,0.0
0191.jpg,2,1125.0,331.0,0.0
0192.jpg,2,1125.0,336.0,0.0
0193.jpg,0,,,
0194.jpg,0,,,
0195.jpg,0,,,
0196.jpg,2,1124.0,360.0,0.0
0197.jpg,2,1124.0,367.0,0.0
0198.jpg,2,1129.0,378.0,0.0
0199.jpg,2,1128.0,384.0,2.0
0200.jpg,2,1133.0,388.0,2.0
0201.jpg,2,1130.0,382.0,2.0
0202.jpg,2,1125.0,382.0,2.0
0203.jpg,2,1126.0,383.0,2.0
0204.jpg,2,1124.0,384.0,2.0
0205.jpg,2,1120.0,386.0,2.0
0206.jpg,2,1118.0,386.0,2.0
0207.jpg,2,1115.0,389.0,2.0
0208.jpg,2,1114.0,385.0,2.0
0209.jpg,2,1110.0,385.0,2.0
0210.jpg,2,1111.0,383.0,2.0
0211.jpg,2,1109.0,385.0,2.0
0212.jpg,2,1107.0,387.0,2.0
0213.jpg,2,1102.0,386.0,2.0
0214.jpg,2,1100.0,386.0,2.0
0215.jpg,2,1098.0,386.0,2.0
0216.jpg,2,1096.0,383.0,2.0
0217.jpg,2,1100.0,385.0,2.0
0218.jpg,2,1098.0,383.0,2.0
0219.jpg,2,1097.0,385.0,2.0
0220.jpg,2,1100.0,386.0,2.0
0221.jpg,2,1099.0,384.0,2.0
0222.jpg,2,1100.0,387.0,2.0
0223.jpg,2,1100.0,387.0,2.0
0224.jpg,2,1100.0,387.0,2.0
0225.jpg,2,1100.0,387.0,2.0
0226.jpg,2,1100.0,387.0,2.0
0227.jpg,0,,,
0228.jpg,2,1096.0,381.0,2.0
0229.jpg,2,1097.0,384.0,2.0
0230.jpg,0,,,
0231.jpg,0,,,
0232.jpg,0,,,
0233.jpg,0,,,
0234.jpg,0,,,
0235.jpg,0,,,
0236.jpg,0,,,
0237.jpg,1,1100.0,387.0,2.0
0238.jpg,1,1103.0,391.0,2.0
0239.jpg,0,,,
0240.jpg,0,,,
0241.jpg,0,,,
0242.jpg,0,,,
0243.jpg,0,,,
0244.jpg,0,,,
0245.jpg,0,,,
0246.jpg,0,,,
0247.jpg,0,,,
0248.jpg,0,,,
0249.jpg,0,,,
0250.jpg,0,,,
0251.jpg,2,1057.0,327.0,1.0
0252.jpg,2,1046.0,315.0,1.0
0253.jpg,2,1047.0,315.0,1.0
0254.jpg,2,1034.0,304.0,0.0
0255.jpg,1,1031.0,300.0,0.0
0256.jpg,1,1028.0,304.0,0.0
0257.jpg,1,1024.0,308.0,0.0
0258.jpg,2,1029.0,330.0,0.0
0259.jpg,0,,,
0260.jpg,1,1038.0,335.0,0.0
0261.jpg,2,1048.0,341.0,0.0
0262.jpg,0,,,
0263.jpg,0,,,
0264.jpg,0,,,
0265.jpg,0,,,
0266.jpg,0,,,
0267.jpg,2,1113.0,263.0,0.0
0268.jpg,2,1096.0,258.0,0.0
0269.jpg,2,1066.0,243.0,0.0
0270.jpg,0,,,
0271.jpg,2,1024.0,229.0,0.0
0272.jpg,2,974.0,218.0,0.0
0273.jpg,2,938.0,214.0,0.0
0274.jpg,2,888.0,206.0,0.0
0275.jpg,2,851.0,197.0,0.0
0276.jpg,2,813.0,190.0,0.0
0277.jpg,2,815.0,192.0,0.0
0278.jpg,2,779.0,186.0,0.0
0279.jpg,1,758.0,182.0,0.0
