File Name,Visibility Class,X,Y,Trajectory Pattern
0262.jpg,1,978.0,343.0,1.0
0263.jpg,2,977.0,325.0,1.0
0264.jpg,1,971.0,319.0,1.0
0265.jpg,1,968.0,318.0,1.0
0266.jpg,2,967.0,310.0,1.0
0267.jpg,2,954.0,289.0,1.0
0268.jpg,0,,,
0269.jpg,0,,,
0270.jpg,0,,,
0271.jpg,0,,,
0272.jpg,2,871.0,361.0,1.0
0273.jpg,2,878.0,374.0,1.0
0274.jpg,2,890.0,379.0,1.0
0275.jpg,2,896.0,380.0,1.0
0276.jpg,0,,,
0277.jpg,0,,,
0278.jpg,0,,,
0279.jpg,0,,,
0280.jpg,0,,,
0281.jpg,0,,,
0282.jpg,0,,,
0283.jpg,0,,,
0284.jpg,0,,,
0285.jpg,0,,,
0286.jpg,0,,,
0287.jpg,1,981.0,395.0,1.0
0288.jpg,1,983.0,396.0,1.0
0289.jpg,1,986.0,395.0,1.0
0290.jpg,1,980.0,395.0,1.0
0291.jpg,1,980.0,392.0,1.0
0292.jpg,1,976.0,391.0,1.0
0293.jpg,1,973.0,390.0,1.0
0294.jpg,0,,,
0295.jpg,0,,,
0296.jpg,0,,,
0297.jpg,0,,,
0298.jpg,0,,,
0299.jpg,0,,,
0300.jpg,1,938.0,372.0,1.0
0301.jpg,1,940.0,375.0,1.0
0302.jpg,1,944.0,361.0,1.0
0303.jpg,1,952.0,363.0,1.0
0304.jpg,1,950.0,357.0,1.0
0305.jpg,1,940.0,365.0,1.0
0306.jpg,2,933.0,368.0,1.0
0307.jpg,2,930.0,368.0,1.0
0308.jpg,1,931.0,358.0,1.0
0309.jpg,2,929.0,340.0,1.0
0310.jpg,2,913.0,325.0,1.0
0311.jpg,2,891.0,327.0,1.0
0312.jpg,0,,,
0313.jpg,0,,,
0314.jpg,0,,,
0315.jpg,0,,,
0316.jpg,0,,,
0317.jpg,0,,,
0318.jpg,0,,,
0319.jpg,0,,,
0320.jpg,2,477.0,299.0,0.0
0321.jpg,2,441.0,293.0,0.0
0322.jpg,0,,,
0323.jpg,1,366.0,293.0,0.0
0324.jpg,2,324.0,291.0,0.0
0325.jpg,2,325.0,291.0,0.0
0326.jpg,2,292.0,292.0,0.0
0327.jpg,2,258.0,296.0,0.0
0328.jpg,2,230.0,301.0,0.0
0329.jpg,0,,,
0330.jpg,0,,,
0331.jpg,0,,,
0332.jpg,0,,,
0333.jpg,2,201.0,319.0,0.0
0334.jpg,2,201.0,316.0,0.0
0335.jpg,2,201.0,319.0,0.0
0336.jpg,2,198.0,319.0,0.0
0337.jpg,2,199.0,324.0,0.0
0338.jpg,2,199.0,328.0,0.0
0339.jpg,2,199.0,327.0,0.0
0340.jpg,2,203.0,333.0,0.0
0341.jpg,2,200.0,336.0,0.0
0342.jpg,2,199.0,338.0,0.0
0343.jpg,1,202.0,340.0,0.0
0344.jpg,2,204.0,343.0,0.0
0345.jpg,2,206.0,350.0,0.0
0346.jpg,2,210.0,353.0,0.0
0347.jpg,2,210.0,358.0,0.0
0348.jpg,2,213.0,361.0,0.0
0349.jpg,2,212.0,365.0,0.0
0350.jpg,2,218.0,369.0,0.0
0351.jpg,2,217.0,380.0,0.0
0352.jpg,2,223.0,386.0,2.0
0353.jpg,1,229.0,390.0,2.0
0354.jpg,1,228.0,377.0,2.0
0355.jpg,1,228.0,382.0,2.0
0356.jpg,1,231.0,380.0,2.0
0357.jpg,0,,,
0358.jpg,0,,,
0359.jpg,1,247.0,374.0,2.0
0360.jpg,1,253.0,377.0,2.0
0361.jpg,1,254.0,376.0,2.0
0362.jpg,1,258.0,381.0,2.0
0363.jpg,1,260.0,387.0,2.0
0364.jpg,1,265.0,391.0,2.0
0365.jpg,1,266.0,387.0,2.0
0366.jpg,1,268.0,379.0,2.0
0367.jpg,1,267.0,379.0,0.0
0368.jpg,1,266.0,377.0,2.0
0369.jpg,1,266.0,374.0,1.0
0370.jpg,0,,,
0371.jpg,0,,,
0372.jpg,0,,,
0373.jpg,0,,,
0374.jpg,0,,,
0375.jpg,1,293.0,325.0,0.0
0376.jpg,1,295.0,319.0,1.0
0377.jpg,1,299.0,317.0,1.0
0378.jpg,1,293.0,307.0,1.0
0379.jpg,1,296.0,310.0,1.0
0380.jpg,1,293.0,300.0,1.0
0381.jpg,1,284.0,291.0,1.0
0382.jpg,1,280.0,281.0,1.0
0383.jpg,1,275.0,268.0,1.0
0384.jpg,1,281.0,258.0,1.0
0385.jpg,1,281.0,257.0,1.0
0386.jpg,1,284.0,249.0,1.0
0387.jpg,1,290.0,241.0,1.0
0388.jpg,1,287.0,240.0,1.0
0389.jpg,1,290.0,241.0,1.0
0390.jpg,1,288.0,238.0,1.0
0391.jpg,1,288.0,239.0,1.0
0392.jpg,1,283.0,235.0,1.0
0393.jpg,1,280.0,238.0,1.0
0394.jpg,1,275.0,239.0,1.0
0395.jpg,1,274.0,238.0,1.0
0396.jpg,1,272.0,236.0,1.0
0397.jpg,1,270.0,237.0,1.0
0398.jpg,1,271.0,237.0,1.0
0399.jpg,1,270.0,235.0,1.0
0400.jpg,1,269.0,235.0,1.0
0401.jpg,1,268.0,236.0,1.0
0402.jpg,1,265.0,241.0,1.0
0403.jpg,1,266.0,242.0,1.0
0404.jpg,1,264.0,243.0,1.0
0405.jpg,1,261.0,244.0,1.0
0406.jpg,1,265.0,243.0,1.0
0407.jpg,1,266.0,241.0,1.0
0408.jpg,1,280.0,227.0,1.0
0409.jpg,1,278.0,230.0,1.0
0410.jpg,0,,,
0411.jpg,0,,,
0412.jpg,0,,,
0413.jpg,0,,,
0414.jpg,0,,,
0415.jpg,0,,,
0416.jpg,0,,,
0417.jpg,0,,,
0418.jpg,0,,,
0419.jpg,0,,,
0420.jpg,0,,,
0421.jpg,0,,,
0422.jpg,0,,,
0423.jpg,0,,,
0424.jpg,0,,,
0425.jpg,0,,,
0426.jpg,0,,,
0427.jpg,0,,,
0428.jpg,0,,,
0429.jpg,0,,,
0430.jpg,0,,,
0431.jpg,0,,,
0432.jpg,1,756.0,205.0,0.0
0433.jpg,1,754.0,206.0,0.0
0434.jpg,1,769.0,214.0,0.0
0435.jpg,1,780.0,224.0,0.0
0436.jpg,1,785.0,234.0,0.0
0437.jpg,1,795.0,247.0,0.0
0438.jpg,1,806.0,259.0,0.0
0439.jpg,1,806.0,261.0,0.0
0440.jpg,1,817.0,273.0,0.0
0441.jpg,1,822.0,284.0,0.0
0442.jpg,1,830.0,304.0,0.0
0443.jpg,1,839.0,321.0,0.0
0444.jpg,1,829.0,325.0,1.0
0445.jpg,1,829.0,329.0,1.0
0446.jpg,1,814.0,332.0,1.0
0447.jpg,1,794.0,329.0,1.0
0448.jpg,1,780.0,328.0,1.0
0449.jpg,1,761.0,323.0,1.0
0450.jpg,0,,,
0451.jpg,0,,,
0452.jpg,0,,,
0453.jpg,0,,,
0454.jpg,0,,,
0455.jpg,0,,,
0456.jpg,0,,,
0457.jpg,0,,,
0458.jpg,2,639.0,304.0,1.0
0459.jpg,2,633.0,301.0,1.0
0460.jpg,2,622.0,297.0,1.0
0461.jpg,2,615.0,298.0,1.0
0462.jpg,2,610.0,293.0,1.0
0463.jpg,2,608.0,294.0,1.0
0464.jpg,2,605.0,295.0,1.0
0465.jpg,2,601.0,293.0,1.0
0466.jpg,2,596.0,295.0,0.0
0467.jpg,0,,,
0468.jpg,0,,,
0469.jpg,0,,,
0470.jpg,0,,,
