File Name,Visibility Class,X,Y,Trajectory Pattern
0087.jpg,2,707.0,335.0,1.0
0088.jpg,2,719.0,338.0,1.0
0089.jpg,2,,,1.0
0090.jpg,0,,,
0091.jpg,0,,,
0092.jpg,1,753.0,368.0,1.0
0093.jpg,1,754.0,368.0,1.0
0094.jpg,1,762.0,373.0,1.0
0095.jpg,0,,,
0096.jpg,0,,,
0097.jpg,0,,,
0098.jpg,0,,,
0099.jpg,0,,,
0100.jpg,2,839.0,312.0,1.0
0101.jpg,2,853.0,312.0,1.0
0102.jpg,1,856.0,313.0,1.0
0103.jpg,1,859.0,313.0,1.0
0104.jpg,1,848.0,315.0,1.0
0105.jpg,1,848.0,314.0,1.0
0106.jpg,1,834.0,308.0,1.0
0107.jpg,1,804.0,303.0,1.0
0108.jpg,0,,,
0109.jpg,0,,,
0110.jpg,1,718.0,285.0,0.0
0111.jpg,1,721.0,286.0,0.0
0112.jpg,1,689.0,285.0,0.0
0113.jpg,1,658.0,279.0,0.0
0114.jpg,1,634.0,277.0,0.0
0115.jpg,1,607.0,274.0,0.0
0116.jpg,1,580.0,271.0,0.0
0117.jpg,1,577.0,277.0,0.0
0118.jpg,1,550.0,272.0,0.0
0119.jpg,0,,,
0120.jpg,1,494.0,274.0,0.0
0121.jpg,1,475.0,282.0,0.0
0122.jpg,2,456.0,288.0,0.0
0123.jpg,0,,,
0124.jpg,1,434.0,297.0,0.0
0125.jpg,2,417.0,305.0,0.0
0126.jpg,2,402.0,315.0,0.0
0127.jpg,2,381.0,323.0,0.0
0128.jpg,2,362.0,337.0,0.0
0129.jpg,0,,,
0130.jpg,0,,,
0131.jpg,0,,,
0132.jpg,0,,,
0133.jpg,0,,,
0134.jpg,0,,,
0135.jpg,0,,,
0136.jpg,0,,,
0137.jpg,0,,,
0138.jpg,0,,,
0139.jpg,0,,,
0140.jpg,0,,,
0141.jpg,0,,,
0142.jpg,2,552.0,375.0,1.0
0143.jpg,2,558.0,374.0,1.0
0144.jpg,2,558.0,372.0,1.0
0145.jpg,2,558.0,377.0,1.0
0146.jpg,2,554.0,376.0,1.0
0147.jpg,2,552.0,377.0,1.0
0148.jpg,2,543.0,380.0,1.0
0149.jpg,1,529.0,379.0,1.0
0150.jpg,0,,,
0151.jpg,0,,,
0152.jpg,0,,,
0153.jpg,0,,,
0154.jpg,0,,,
0155.jpg,0,,,
0156.jpg,0,,,
0157.jpg,0,,,
0158.jpg,0,,,
0159.jpg,0,,,
0160.jpg,0,,,
0161.jpg,0,,,
0162.jpg,0,,,
0163.jpg,0,,,
0164.jpg,0,,,
0165.jpg,0,,,
0166.jpg,0,,,
0167.jpg,2,561.0,410.0,1.0
0168.jpg,2,564.0,408.0,1.0
0169.jpg,1,566.0,397.0,1.0
0170.jpg,1,568.0,387.0,1.0
0171.jpg,0,,,
0172.jpg,2,564.0,370.0,1.0
0173.jpg,2,562.0,358.0,1.0
0174.jpg,2,545.0,343.0,1.0
0175.jpg,2,525.0,341.0,1.0
0176.jpg,2,513.0,349.0,0.0
0177.jpg,0,,,
0178.jpg,2,508.0,351.0,0.0
0179.jpg,2,495.0,352.0,0.0
0180.jpg,2,489.0,362.0,0.0
0181.jpg,2,482.0,374.0,0.0
0182.jpg,2,470.0,384.0,0.0
0183.jpg,1,474.0,385.0,0.0
0184.jpg,1,464.0,391.0,0.0
0185.jpg,0,,,
0186.jpg,1,446.0,418.0,0.0
0187.jpg,1,442.0,433.0,0.0
0188.jpg,1,429.0,448.0,0.0
0189.jpg,1,427.0,448.0,0.0
0190.jpg,1,420.0,470.0,0.0
0191.jpg,1,408.0,492.0,0.0
0192.jpg,1,404.0,510.0,0.0
0193.jpg,1,404.0,505.0,0.0
0194.jpg,1,401.0,491.0,0.0
0195.jpg,1,397.0,495.0,0.0
0196.jpg,1,398.0,484.0,0.0
0197.jpg,1,394.0,476.0,0.0
0198.jpg,1,389.0,468.0,0.0
0199.jpg,1,388.0,460.0,0.0
0200.jpg,1,384.0,454.0,0.0
0201.jpg,0,,,
0202.jpg,1,377.0,450.0,0.0
0203.jpg,1,373.0,450.0,0.0
0204.jpg,1,369.0,448.0,0.0
0205.jpg,1,360.0,449.0,0.0
0206.jpg,1,355.0,452.0,0.0
0207.jpg,1,357.0,451.0,0.0
0208.jpg,1,350.0,456.0,0.0
0209.jpg,1,351.0,454.0,1.0
0210.jpg,1,360.0,456.0,1.0
0211.jpg,1,368.0,453.0,1.0
0212.jpg,1,378.0,457.0,1.0
0213.jpg,1,375.0,455.0,1.0
0214.jpg,2,388.0,450.0,1.0
0215.jpg,0,,,
0216.jpg,0,,,
0217.jpg,0,,,
0218.jpg,0,,,
0219.jpg,0,,,
0220.jpg,0,,,
0221.jpg,0,,,
0222.jpg,2,478.0,447.0,1.0
0223.jpg,2,487.0,448.0,1.0
0224.jpg,0,,,
0225.jpg,1,486.0,444.0,1.0
0226.jpg,0,,,
0227.jpg,0,,,
0228.jpg,0,,,
0229.jpg,0,,,
0230.jpg,2,489.0,355.0,1.0
0231.jpg,2,489.0,353.0,1.0
0232.jpg,0,,,
0233.jpg,0,,,
0234.jpg,0,,,
0235.jpg,1,532.0,313.0,0.0
0236.jpg,1,525.0,311.0,0.0
0237.jpg,1,525.0,310.0,0.0
0238.jpg,1,522.0,307.0,0.0
0239.jpg,1,516.0,305.0,0.0
0240.jpg,1,514.0,307.0,0.0
0241.jpg,1,512.0,305.0,0.0
0242.jpg,1,508.0,311.0,0.0
0243.jpg,2,508.0,308.0,0.0
0244.jpg,1,507.0,309.0,0.0
0245.jpg,1,503.0,314.0,0.0
0246.jpg,1,502.0,317.0,0.0
0247.jpg,1,499.0,318.0,0.0
0248.jpg,1,489.0,318.0,0.0
0249.jpg,1,491.0,318.0,0.0
0250.jpg,1,481.0,324.0,0.0
0251.jpg,1,482.0,328.0,0.0
0252.jpg,1,468.0,330.0,0.0
0253.jpg,1,460.0,333.0,0.0
0254.jpg,1,456.0,340.0,0.0
0255.jpg,1,455.0,338.0,0.0
0256.jpg,1,452.0,348.0,0.0
0257.jpg,1,441.0,358.0,0.0
0258.jpg,1,434.0,363.0,0.0
0259.jpg,1,435.0,358.0,0.0
0260.jpg,1,434.0,347.0,0.0
0261.jpg,1,431.0,353.0,0.0
0262.jpg,1,432.0,346.0,0.0
0263.jpg,1,428.0,336.0,0.0
0264.jpg,1,422.0,343.0,0.0
0265.jpg,1,421.0,338.0,0.0
0266.jpg,1,421.0,339.0,0.0
0267.jpg,1,419.0,338.0,0.0
0268.jpg,1,415.0,340.0,0.0
0269.jpg,1,414.0,340.0,0.0
0270.jpg,1,413.0,341.0,0.0
0271.jpg,1,414.0,348.0,0.0
0272.jpg,1,412.0,350.0,0.0
0273.jpg,1,412.0,352.0,0.0
0274.jpg,1,414.0,358.0,0.0
0275.jpg,1,416.0,363.0,0.0
0276.jpg,1,414.0,361.0,0.0
0277.jpg,1,412.0,358.0,0.0
0278.jpg,1,414.0,355.0,0.0
0279.jpg,1,411.0,356.0,0.0
0280.jpg,1,412.0,355.0,0.0
0281.jpg,1,411.0,352.0,0.0
0282.jpg,1,409.0,353.0,0.0
0283.jpg,1,410.0,356.0,0.0
0284.jpg,0,,,
0285.jpg,0,,,
0286.jpg,0,,,
0287.jpg,0,,,
0288.jpg,0,,,
0289.jpg,0,,,
0290.jpg,0,,,
0291.jpg,0,,,
0292.jpg,0,,,
0293.jpg,0,,,
0294.jpg,0,,,
0295.jpg,0,,,
0296.jpg,0,,,
0297.jpg,0,,,
0298.jpg,0,,,
0299.jpg,0,,,
0300.jpg,0,,,
0301.jpg,0,,,
0302.jpg,0,,,
0303.jpg,0,,,
0304.jpg,0,,,
0305.jpg,0,,,
0306.jpg,0,,,
0307.jpg,2,390.0,354.0,1.0
0308.jpg,2,386.0,357.0,1.0
0309.jpg,2,386.0,352.0,1.0
0310.jpg,2,382.0,349.0,1.0
0311.jpg,2,377.0,342.0,1.0
0312.jpg,2,369.0,339.0,1.0
0313.jpg,2,365.0,335.0,1.0
0314.jpg,1,359.0,328.0,1.0
0315.jpg,0,,,
0316.jpg,1,352.0,319.0,1.0
0317.jpg,1,349.0,311.0,1.0
0318.jpg,1,344.0,306.0,1.0
0319.jpg,1,339.0,298.0,1.0
0320.jpg,1,334.0,287.0,1.0
0321.jpg,1,336.0,287.0,1.0
0322.jpg,2,335.0,283.0,1.0
0323.jpg,0,,,
0324.jpg,0,,,
0325.jpg,0,,,
0326.jpg,0,,,
0327.jpg,0,,,
0328.jpg,0,,,
0329.jpg,0,,,
0330.jpg,1,295.0,256.0,1.0
0331.jpg,0,,,
0332.jpg,2,289.0,250.0,1.0
0333.jpg,2,285.0,253.0,1.0
0334.jpg,2,281.0,246.0,1.0
0335.jpg,2,272.0,246.0,1.0
0336.jpg,2,272.0,244.0,1.0
0337.jpg,2,267.0,244.0,1.0
0338.jpg,0,,,
0339.jpg,2,265.0,246.0,1.0
0340.jpg,2,265.0,247.0,1.0
0341.jpg,2,261.0,248.0,1.0
0342.jpg,1,259.0,243.0,1.0
0343.jpg,1,249.0,246.0,1.0
0344.jpg,1,244.0,243.0,1.0
0345.jpg,1,241.0,242.0,1.0
0346.jpg,2,240.0,244.0,1.0
0347.jpg,2,237.0,244.0,1.0
0348.jpg,2,233.0,247.0,1.0
0349.jpg,2,234.0,245.0,1.0
0350.jpg,2,228.0,243.0,1.0
0351.jpg,2,229.0,246.0,1.0
0352.jpg,2,227.0,248.0,1.0
0353.jpg,2,218.0,247.0,1.0
0354.jpg,2,217.0,246.0,1.0
0355.jpg,0,,,
0356.jpg,0,,,
0357.jpg,0,,,
0358.jpg,0,,,
0359.jpg,0,,,
0360.jpg,0,,,
0361.jpg,0,,,
0362.jpg,0,,,
0363.jpg,0,,,
0364.jpg,0,,,
0365.jpg,1,180.0,210.0,1.0
0366.jpg,1,178.0,212.0,1.0
0367.jpg,1,176.0,205.0,1.0
