File Name,Visibility Class,X,Y,Trajectory Pattern
0124.jpg,2,355.0,314.0,1.0
0125.jpg,0,,,
0126.jpg,0,,,
0127.jpg,2,304.0,312.0,1.0
0128.jpg,1,296.0,301.0,1.0
0129.jpg,1,294.0,304.0,1.0
0130.jpg,1,294.0,289.0,1.0
0131.jpg,2,301.0,277.0,1.0
0132.jpg,2,313.0,264.0,1.0
0133.jpg,2,320.0,258.0,1.0
0134.jpg,2,324.0,264.0,1.0
0135.jpg,2,323.0,263.0,1.0
0136.jpg,1,323.0,268.0,1.0
0137.jpg,1,322.0,269.0,1.0
0138.jpg,1,320.0,264.0,1.0
0139.jpg,1,325.0,254.0,1.0
0140.jpg,2,346.0,251.0,0.0
0141.jpg,2,345.0,252.0,0.0
0142.jpg,0,,,
0143.jpg,2,392.0,253.0,0.0
0144.jpg,1,415.0,253.0,0.0
0145.jpg,2,442.0,257.0,0.0
0146.jpg,2,465.0,265.0,0.0
0147.jpg,2,466.0,264.0,0.0
0148.jpg,2,487.0,270.0,0.0
0149.jpg,2,516.0,275.0,0.0
0150.jpg,2,544.0,284.0,0.0
0151.jpg,2,570.0,298.0,0.0
0152.jpg,2,601.0,309.0,0.0
0153.jpg,2,600.0,308.0,0.0
0154.jpg,2,638.0,326.0,0.0
0155.jpg,2,671.0,339.0,0.0
0156.jpg,0,,,
0157.jpg,0,,,
0158.jpg,0,,,
0159.jpg,0,,,
0160.jpg,0,,,
0161.jpg,0,,,
0162.jpg,2,901.0,452.0,1.0
0163.jpg,0,,,
0164.jpg,0,,,
0165.jpg,0,,,
0166.jpg,2,935.0,482.0,1.0
0167.jpg,2,945.0,496.0,1.0
0168.jpg,1,950.0,485.0,1.0
0169.jpg,1,956.0,470.0,1.0
0170.jpg,1,944.0,453.0,1.0
0171.jpg,1,944.0,452.0,1.0
0172.jpg,1,927.0,443.0,1.0
0173.jpg,1,916.0,442.0,1.0
0174.jpg,1,900.0,441.0,1.0
0175.jpg,1,884.0,431.0,1.0
0176.jpg,0,,,
0177.jpg,0,,,
0178.jpg,0,,,
0179.jpg,0,,,
0180.jpg,0,,,
0181.jpg,2,658.0,346.0,0.0
0182.jpg,2,615.0,335.0,0.0
0183.jpg,2,617.0,334.0,0.0
0184.jpg,2,570.0,322.0,0.0
0185.jpg,2,530.0,312.0,0.0
0186.jpg,2,489.0,304.0,0.0
0187.jpg,2,452.0,296.0,0.0
0188.jpg,2,415.0,288.0,0.0
0189.jpg,2,415.0,287.0,0.0
0190.jpg,2,384.0,288.0,0.0
0191.jpg,2,349.0,283.0,0.0
0192.jpg,2,317.0,278.0,0.0
0193.jpg,2,,,0.0
0194.jpg,2,260.0,279.0,0.0
0195.jpg,2,260.0,276.0,0.0
0196.jpg,2,254.0,281.0,0.0
0197.jpg,2,254.0,284.0,1.0
0198.jpg,2,253.0,290.0,1.0
0199.jpg,2,254.0,301.0,1.0
0200.jpg,2,257.0,307.0,1.0
0201.jpg,2,256.0,306.0,1.0
0202.jpg,2,263.0,322.0,1.0
0203.jpg,2,264.0,329.0,1.0
0204.jpg,2,268.0,332.0,1.0
0205.jpg,1,268.0,327.0,1.0
0206.jpg,1,263.0,316.0,1.0
0207.jpg,1,262.0,318.0,1.0
0208.jpg,1,260.0,313.0,1.0
0209.jpg,1,253.0,303.0,1.0
0210.jpg,1,254.0,306.0,1.0
0211.jpg,1,255.0,302.0,1.0
0212.jpg,1,266.0,299.0,1.0
0213.jpg,1,263.0,298.0,1.0
0214.jpg,2,278.0,291.0,1.0
0215.jpg,2,292.0,281.0,1.0
0216.jpg,2,297.0,271.0,0.0
0217.jpg,2,309.0,265.0,0.0
0218.jpg,2,316.0,264.0,0.0
0219.jpg,2,317.0,262.0,0.0
0220.jpg,2,332.0,259.0,0.0
0221.jpg,2,338.0,253.0,0.0
0222.jpg,2,349.0,253.0,0.0
0223.jpg,2,356.0,253.0,0.0
0224.jpg,2,366.0,251.0,0.0
0225.jpg,2,362.0,254.0,0.0
0226.jpg,2,372.0,255.0,0.0
0227.jpg,0,,,
0228.jpg,0,,,
0229.jpg,0,,,
0230.jpg,2,413.0,267.0,0.0
0231.jpg,1,410.0,267.0,0.0
0232.jpg,1,418.0,272.0,1.0
0233.jpg,1,418.0,276.0,1.0
0234.jpg,1,420.0,281.0,1.0
0235.jpg,0,,,
0236.jpg,0,,,
0237.jpg,1,409.0,286.0,1.0
0238.jpg,1,402.0,282.0,1.0
0239.jpg,1,398.0,272.0,1.0
0240.jpg,1,399.0,261.0,1.0
0241.jpg,1,407.0,250.0,1.0
0242.jpg,1,414.0,246.0,1.0
0243.jpg,1,416.0,241.0,0.0
0244.jpg,1,421.0,243.0,0.0
0245.jpg,1,428.0,242.0,0.0
0246.jpg,1,431.0,241.0,0.0
0247.jpg,1,436.0,240.0,0.0
0248.jpg,1,437.0,241.0,0.0
0249.jpg,1,434.0,238.0,1.0
0250.jpg,1,442.0,241.0,0.0
0251.jpg,1,442.0,242.0,0.0
0252.jpg,1,441.0,243.0,0.0
0253.jpg,1,440.0,249.0,0.0
0254.jpg,1,443.0,255.0,0.0
0255.jpg,1,440.0,253.0,0.0
0256.jpg,1,439.0,260.0,0.0
0257.jpg,1,434.0,265.0,0.0
0258.jpg,1,433.0,276.0,0.0
0259.jpg,0,,,
0260.jpg,0,,,
0261.jpg,0,,,
0262.jpg,2,438.0,284.0,1.0
0263.jpg,0,,,
0264.jpg,0,,,
0265.jpg,0,,,
0266.jpg,0,,,
0267.jpg,0,,,
0268.jpg,0,,,
0269.jpg,2,466.0,312.0,1.0
0270.jpg,2,467.0,316.0,1.0
0271.jpg,0,,,
0272.jpg,0,,,
0273.jpg,0,,,
0274.jpg,0,,,
0275.jpg,0,,,
0276.jpg,2,412.0,346.0,1.0
0277.jpg,2,402.0,330.0,1.0
0278.jpg,2,407.0,308.0,1.0
0279.jpg,2,404.0,305.0,1.0
0280.jpg,0,,,
0281.jpg,0,,,
0282.jpg,2,454.0,266.0,1.0
0283.jpg,2,471.0,266.0,1.0
0284.jpg,2,476.0,266.0,1.0
0285.jpg,1,478.0,268.0,1.0
0286.jpg,1,473.0,273.0,1.0
0287.jpg,1,470.0,273.0,1.0
0288.jpg,1,465.0,266.0,1.0
0289.jpg,1,482.0,254.0,0.0
0290.jpg,1,494.0,250.0,0.0
0291.jpg,1,496.0,249.0,0.0
0292.jpg,1,513.0,242.0,0.0
0293.jpg,1,526.0,236.0,1.0
0294.jpg,1,541.0,236.0,0.0
0295.jpg,1,554.0,229.0,0.0
0296.jpg,1,569.0,228.0,0.0
0297.jpg,1,569.0,227.0,0.0
0298.jpg,1,586.0,230.0,0.0
0299.jpg,1,597.0,233.0,0.0
0300.jpg,1,611.0,236.0,0.0
0301.jpg,1,622.0,242.0,0.0
0302.jpg,1,634.0,249.0,0.0
0303.jpg,1,636.0,247.0,0.0
0304.jpg,1,652.0,257.0,0.0
0305.jpg,1,668.0,270.0,0.0
0306.jpg,1,683.0,283.0,0.0
0307.jpg,1,699.0,298.0,0.0
0308.jpg,1,721.0,317.0,0.0
0309.jpg,1,719.0,316.0,0.0
0310.jpg,1,741.0,339.0,0.0
0311.jpg,2,761.0,364.0,0.0
0312.jpg,2,785.0,393.0,0.0
0313.jpg,2,809.0,425.0,0.0
0314.jpg,1,818.0,436.0,1.0
0315.jpg,1,816.0,436.0,1.0
0316.jpg,1,820.0,442.0,1.0
0317.jpg,1,820.0,442.0,1.0
0318.jpg,1,824.0,441.0,1.0
0319.jpg,2,828.0,442.0,1.0
0320.jpg,0,,,
0321.jpg,0,,,
0322.jpg,0,,,
0323.jpg,0,,,
0324.jpg,2,855.0,455.0,1.0
0325.jpg,2,860.0,462.0,1.0
0326.jpg,2,863.0,465.0,1.0
0327.jpg,2,867.0,464.0,1.0
0328.jpg,2,851.0,459.0,1.0
0329.jpg,2,840.0,449.0,1.0
0330.jpg,2,829.0,436.0,1.0
0331.jpg,1,832.0,418.0,0.0
0332.jpg,1,837.0,404.0,0.0
0333.jpg,1,839.0,405.0,0.0
0334.jpg,1,844.0,394.0,0.0
0335.jpg,1,849.0,382.0,0.0
0336.jpg,1,858.0,380.0,0.0
0337.jpg,1,866.0,375.0,0.0
0338.jpg,1,876.0,370.0,0.0
0339.jpg,1,876.0,371.0,0.0
0340.jpg,1,887.0,368.0,0.0
0341.jpg,1,896.0,367.0,0.0
0342.jpg,1,908.0,371.0,1.0
0343.jpg,1,909.0,378.0,1.0
0344.jpg,1,904.0,392.0,1.0
0345.jpg,2,906.0,391.0,1.0
0346.jpg,2,892.0,400.0,1.0
0347.jpg,2,877.0,401.0,1.0
0348.jpg,0,,,
0349.jpg,0,,,
0350.jpg,0,,,
0351.jpg,0,,,
0352.jpg,0,,,
0353.jpg,2,812.0,370.0,1.0
0354.jpg,2,800.0,352.0,1.0
0355.jpg,2,792.0,327.0,1.0
0356.jpg,2,783.0,304.0,1.0
0357.jpg,2,780.0,308.0,1.0
0358.jpg,2,767.0,295.0,1.0
0359.jpg,2,778.0,300.0,1.0
0360.jpg,0,,,
0361.jpg,2,831.0,290.0,1.0
0362.jpg,2,834.0,306.0,0.0
0363.jpg,2,834.0,308.0,0.0
0364.jpg,2,840.0,332.0,0.0
0365.jpg,2,845.0,352.0,0.0
0366.jpg,0,,,
0367.jpg,0,,,
0368.jpg,0,,,
0369.jpg,0,,,
0370.jpg,2,875.0,360.0,0.0
0371.jpg,2,880.0,334.0,0.0
0372.jpg,2,886.0,309.0,0.0
0373.jpg,2,892.0,287.0,0.0
0374.jpg,0,,,
0375.jpg,2,894.0,269.0,0.0
0376.jpg,0,,,
0377.jpg,0,,,
0378.jpg,1,885.0,249.0,0.0
0379.jpg,1,882.0,242.0,0.0
0380.jpg,1,880.0,239.0,0.0
0381.jpg,1,881.0,242.0,0.0
0382.jpg,1,876.0,238.0,0.0
0383.jpg,1,873.0,239.0,0.0
0384.jpg,1,869.0,247.0,0.0
0385.jpg,1,864.0,247.0,0.0
0386.jpg,1,864.0,247.0,0.0
0387.jpg,1,865.0,252.0,0.0
0388.jpg,1,864.0,257.0,0.0
0389.jpg,1,859.0,262.0,0.0
0390.jpg,1,859.0,272.0,0.0
0391.jpg,2,861.0,284.0,0.0
0392.jpg,0,,,
0393.jpg,0,,,
0394.jpg,0,,,
0395.jpg,0,,,
0396.jpg,0,,,
0397.jpg,0,,,
0398.jpg,2,854.0,362.0,2.0
0399.jpg,2,856.0,365.0,2.0
0400.jpg,2,857.0,349.0,0.0
0401.jpg,1,854.0,340.0,0.0
0402.jpg,1,853.0,329.0,0.0
0403.jpg,1,855.0,321.0,0.0
0404.jpg,1,856.0,316.0,0.0
0405.jpg,1,857.0,317.0,0.0
0406.jpg,1,856.0,311.0,0.0
0407.jpg,1,858.0,305.0,0.0
0408.jpg,1,856.0,304.0,0.0
0409.jpg,1,858.0,303.0,0.0
0410.jpg,1,857.0,302.0,0.0
0411.jpg,1,858.0,304.0,0.0
0412.jpg,1,859.0,305.0,0.0
0413.jpg,1,860.0,307.0,0.0
0414.jpg,1,861.0,313.0,0.0
0415.jpg,1,868.0,320.0,0.0
0416.jpg,2,865.0,324.0,1.0
0417.jpg,2,866.0,323.0,1.0
0418.jpg,2,,,0.0
0419.jpg,2,,,0.0
0420.jpg,1,868.0,348.0,1.0
0421.jpg,1,862.0,348.0,1.0
0422.jpg,1,858.0,352.0,1.0
0423.jpg,2,854.0,350.0,1.0
0424.jpg,0,,,
0425.jpg,0,,,
0426.jpg,2,834.0,325.0,1.0
0427.jpg,1,832.0,325.0,1.0
0428.jpg,1,829.0,327.0,1.0
0429.jpg,1,830.0,327.0,1.0
