File Name,Visibility Class,X,Y,Trajectory Pattern
0055.jpg,2,988.0,252.0,1
0056.jpg,2,968.0,247.0,1
0057.jpg,2,952.0,243.0,1
0058.jpg,2,934.0,236.0,1
0059.jpg,2,915.0,235.0,1
0060.jpg,2,896.0,231.0,1
0061.jpg,2,897.0,233.0,1
0062.jpg,2,880.0,232.0,1
0063.jpg,2,865.0,236.0,0
0064.jpg,2,848.0,239.0,1
0065.jpg,2,833.0,241.0,1
0066.jpg,2,816.0,245.0,1
0067.jpg,2,819.0,246.0,1
0068.jpg,0,,,
0069.jpg,2,798.0,259.0,1
0070.jpg,2,789.0,262.0,1
0071.jpg,0,,,
0072.jpg,0,,,
0073.jpg,0,,,
0074.jpg,2,762.0,256.0,1
0075.jpg,2,753.0,249.0,1
0076.jpg,2,748.0,241.0,1
0077.jpg,2,744.0,236.0,1
0078.jpg,2,738.0,227.0,1
0079.jpg,2,735.0,230.0,0
0080.jpg,2,736.0,229.0,1
0081.jpg,0,,,
0082.jpg,0,,,
0083.jpg,0,,,
0084.jpg,1,739.0,271.0,1
0085.jpg,1,737.0,269.0,1
0086.jpg,1,745.0,270.0,1
0087.jpg,1,747.0,259.0,1
0088.jpg,0,,,
0089.jpg,0,,,
0090.jpg,0,,,
0091.jpg,0,,,
0092.jpg,1,700.0,220.0,1
0093.jpg,1,699.0,221.0,1
0094.jpg,2,711.0,221.0,1
0095.jpg,0,,,
0096.jpg,2,749.0,226.0,0
0097.jpg,2,749.0,225.0,0
0098.jpg,1,763.0,231.0,0
0099.jpg,2,789.0,240.0,0
0100.jpg,2,806.0,248.0,0
0101.jpg,2,829.0,259.0,0
0102.jpg,2,851.0,271.0,0
0103.jpg,2,850.0,270.0,0
0104.jpg,2,875.0,286.0,0
0105.jpg,2,897.0,300.0,0
0106.jpg,2,928.0,321.0,0
0107.jpg,2,952.0,337.0,0
0108.jpg,2,978.0,357.0,0
0109.jpg,2,980.0,356.0,0
0110.jpg,2,1012.0,383.0,0
0111.jpg,2,1039.0,403.0,0
0112.jpg,1,1045.0,415.0,1
0113.jpg,1,1055.0,418.0,1
0114.jpg,1,1055.0,423.0,1
0115.jpg,1,1055.0,422.0,1
0116.jpg,1,1058.0,423.0,1
0117.jpg,1,1062.0,423.0,1
0118.jpg,1,1067.0,417.0,1
0119.jpg,1,1070.0,413.0,1
0120.jpg,1,1076.0,410.0,1
0121.jpg,1,1079.0,408.0,1
0122.jpg,2,1086.0,399.0,1
0123.jpg,0,,,
0124.jpg,0,,,
0125.jpg,2,1138.0,353.0,1
0126.jpg,1,1145.0,350.0,1
0127.jpg,1,1146.0,346.0,1
0128.jpg,1,1146.0,340.0,1
0129.jpg,2,1136.0,349.0,1
0130.jpg,2,1111.0,350.0,0
0131.jpg,0,,,
0132.jpg,2,1040.0,337.0,0
0133.jpg,2,1038.0,338.0,0
0134.jpg,0,,,
0135.jpg,0,,,
0136.jpg,0,,,
0137.jpg,0,,,
0138.jpg,2,812.0,333.0,1
0139.jpg,2,813.0,334.0,0
0140.jpg,2,774.0,334.0,0
0141.jpg,2,735.0,338.0,0
0142.jpg,2,690.0,346.0,0
0143.jpg,0,,,
0144.jpg,0,,,
0145.jpg,0,,,
0146.jpg,0,,,
0147.jpg,0,,,
0148.jpg,0,,,
0149.jpg,0,,,
0150.jpg,0,,,
0151.jpg,0,,,
0152.jpg,0,,,
0153.jpg,0,,,
0154.jpg,1,589.0,375.0,1
0155.jpg,1,589.0,370.0,1
0156.jpg,1,581.0,370.0,1
0157.jpg,1,581.0,369.0,1
0158.jpg,1,584.0,374.0,1
0159.jpg,0,,,
0160.jpg,0,,,
0161.jpg,0,,,
0162.jpg,0,,,
0163.jpg,0,,,
0164.jpg,0,,,
0165.jpg,0,,,
0166.jpg,0,,,
0167.jpg,0,,,
0168.jpg,0,,,
0169.jpg,2,828.0,324.0,0
0170.jpg,2,862.0,318.0,0
0171.jpg,2,893.0,309.0,0
0172.jpg,2,918.0,309.0,0
0173.jpg,2,948.0,309.0,0
0174.jpg,2,971.0,307.0,0
0175.jpg,2,967.0,309.0,0
0176.jpg,1,990.0,306.0,0
0177.jpg,1,988.0,304.0,1
0178.jpg,1,981.0,304.0,1
0179.jpg,1,974.0,312.0,1
0180.jpg,2,964.0,318.0,1
0181.jpg,2,963.0,315.0,1
0182.jpg,2,958.0,327.0,1
0183.jpg,2,956.0,333.0,1
0184.jpg,0,,,
0185.jpg,0,,,
0186.jpg,2,946.0,336.0,1
0187.jpg,2,948.0,337.0,1
0188.jpg,0,,,
0189.jpg,0,,,
0190.jpg,0,,,
0191.jpg,0,,,
0192.jpg,0,,,
0193.jpg,0,,,
0194.jpg,0,,,
0195.jpg,0,,,
0196.jpg,2,963.0,304.0,0
0197.jpg,2,971.0,293.0,0
0198.jpg,2,984.0,283.0,0
0199.jpg,2,984.0,282.0,0
0200.jpg,2,991.0,275.0,0
0201.jpg,2,1010.0,269.0,0
0202.jpg,2,1018.0,265.0,0
0203.jpg,2,1024.0,259.0,0
0204.jpg,1,1038.0,255.0,0
0205.jpg,2,1037.0,254.0,0
0206.jpg,2,1048.0,253.0,0
0207.jpg,2,1058.0,252.0,0
0208.jpg,2,1068.0,252.0,0
0209.jpg,2,1074.0,255.0,0
0210.jpg,2,1076.0,262.0,0
0211.jpg,2,1079.0,265.0,1
0212.jpg,2,1076.0,270.0,1
0213.jpg,2,1074.0,279.0,1
0214.jpg,1,1070.0,283.0,1
0215.jpg,2,1065.0,293.0,1
0216.jpg,1,1061.0,298.0,1
0217.jpg,2,1061.0,298.0,0
0218.jpg,2,1054.0,308.0,1
0219.jpg,2,1048.0,318.0,1
0220.jpg,1,1057.0,322.0,1
0221.jpg,1,1061.0,319.0,1
0222.jpg,1,1071.0,314.0,1
0223.jpg,1,1073.0,315.0,1
0224.jpg,1,1081.0,302.0,1
0225.jpg,1,1087.0,291.0,1
0226.jpg,1,1091.0,274.0,1
0227.jpg,1,1086.0,253.0,1
0228.jpg,2,1079.0,230.0,1
0229.jpg,2,1078.0,227.0,1
0230.jpg,2,1072.0,219.0,1
0231.jpg,2,1065.0,220.0,1
0232.jpg,0,,,
0233.jpg,0,,,
0234.jpg,0,,,
0235.jpg,0,,,
0236.jpg,0,,,
0237.jpg,0,,,
0238.jpg,0,,,
0239.jpg,0,,,
0240.jpg,0,,,
0241.jpg,0,,,
0242.jpg,0,,,
0243.jpg,0,,,
0244.jpg,0,,,
0245.jpg,0,,,
0246.jpg,0,,,
0247.jpg,0,,,
0248.jpg,2,67.0,241.0,0
0249.jpg,1,50.0,240.0,0
0250.jpg,1,56.0,246.0,0
0251.jpg,1,63.0,249.0,0
0252.jpg,1,71.0,258.0,0
0253.jpg,1,71.0,256.0,0
0254.jpg,0,,,
0255.jpg,0,,,
0256.jpg,1,98.0,280.0,0
0257.jpg,2,101.0,291.0,0
0258.jpg,2,111.0,300.0,0
0259.jpg,2,112.0,300.0,0
0260.jpg,2,113.0,308.0,0
0261.jpg,2,119.0,325.0,0
0262.jpg,2,127.0,334.0,0
0263.jpg,2,137.0,351.0,0
0264.jpg,2,143.0,364.0,0
0265.jpg,2,138.0,363.0,0
0266.jpg,1,149.0,374.0,2
0267.jpg,1,151.0,359.0,0
0268.jpg,2,154.0,356.0,0
0269.jpg,2,157.0,341.0,0
0270.jpg,2,167.0,338.0,0
0271.jpg,2,167.0,338.0,0
0272.jpg,2,177.0,337.0,0
0273.jpg,2,185.0,330.0,0
0274.jpg,2,195.0,330.0,0
0275.jpg,2,200.0,327.0,0
0276.jpg,2,209.0,331.0,0
0277.jpg,1,212.0,328.0,0
0278.jpg,2,223.0,332.0,0
0279.jpg,2,228.0,337.0,0
0280.jpg,2,238.0,331.0,0
0281.jpg,2,241.0,329.0,1
0282.jpg,2,253.0,324.0,1
