File Name,Visibility Class,X,Y,Trajectory Pattern
0396.jpg,1,428.0,305.0,0.0
0397.jpg,1,424.0,310.0,1.0
0398.jpg,1,427.0,310.0,1.0
0399.jpg,1,430.0,312.0,1.0
0400.jpg,1,432.0,320.0,1.0
0401.jpg,1,441.0,325.0,1.0
0402.jpg,1,448.0,334.0,1.0
0403.jpg,1,454.0,340.0,1.0
0404.jpg,1,454.0,342.0,1.0
0405.jpg,1,460.0,345.0,1.0
0406.jpg,1,460.0,345.0,1.0
0407.jpg,1,463.0,344.0,1.0
0408.jpg,1,464.0,336.0,1.0
0409.jpg,1,462.0,330.0,1.0
0410.jpg,2,463.0,328.0,1.0
0411.jpg,0,,,
0412.jpg,0,,,
0413.jpg,0,,,
0414.jpg,0,,,
0415.jpg,0,,,
0416.jpg,0,,,
0417.jpg,0,,,
0418.jpg,0,,,
0419.jpg,0,,,
0420.jpg,0,,,
0421.jpg,0,,,
0422.jpg,0,,,
0423.jpg,2,460.0,314.0,1.0
0424.jpg,1,468.0,319.0,1.0
0425.jpg,1,475.0,312.0,1.0
0426.jpg,1,482.0,305.0,1.0
0427.jpg,1,481.0,293.0,1.0
0428.jpg,1,482.0,293.0,1.0
0429.jpg,1,477.0,285.0,1.0
0430.jpg,1,468.0,286.0,1.0
0431.jpg,1,468.0,292.0,1.0
0432.jpg,1,472.0,294.0,1.0
0433.jpg,1,476.0,294.0,1.0
0434.jpg,1,476.0,294.0,1.0
0435.jpg,1,474.0,289.0,1.0
0436.jpg,1,469.0,277.0,1.0
0437.jpg,1,466.0,273.0,1.0
0438.jpg,1,457.0,272.0,0.0
0439.jpg,1,451.0,267.0,0.0
0440.jpg,1,451.0,267.0,0.0
0441.jpg,1,444.0,266.0,0.0
0442.jpg,1,443.0,268.0,0.0
0443.jpg,1,434.0,264.0,0.0
0444.jpg,1,429.0,266.0,0.0
0445.jpg,0,,,
0446.jpg,0,,,
0447.jpg,0,,,
0448.jpg,0,,,
0449.jpg,1,412.0,274.0,0.0
0450.jpg,1,415.0,277.0,0.0
0451.jpg,1,417.0,279.0,1.0
0452.jpg,1,418.0,283.0,1.0
0453.jpg,1,420.0,285.0,1.0
0454.jpg,1,422.0,287.0,1.0
0455.jpg,1,426.0,288.0,1.0
0456.jpg,0,,,
0457.jpg,2,426.0,292.0,1.0
0458.jpg,1,429.0,289.0,1.0
0459.jpg,1,426.0,291.0,1.0
0460.jpg,1,428.0,296.0,1.0
0461.jpg,1,431.0,297.0,1.0
0462.jpg,1,431.0,296.0,1.0
0463.jpg,1,428.0,290.0,1.0
0464.jpg,1,432.0,292.0,1.0
0465.jpg,1,426.0,278.0,1.0
0466.jpg,1,425.0,276.0,1.0
0467.jpg,1,426.0,272.0,1.0
0468.jpg,1,422.0,267.0,1.0
0469.jpg,1,428.0,264.0,1.0
0470.jpg,0,,,
0471.jpg,0,,,
0472.jpg,1,441.0,251.0,0.0
0473.jpg,1,454.0,247.0,0.0
0474.jpg,1,469.0,245.0,0.0
0475.jpg,0,,,
0476.jpg,0,,,
0477.jpg,0,,,
0478.jpg,0,,,
0479.jpg,1,518.0,251.0,0.0
0480.jpg,0,,,
0481.jpg,1,543.0,254.0,0.0
0482.jpg,1,542.0,255.0,0.0
0483.jpg,0,,,
0484.jpg,1,565.0,265.0,0.0
0485.jpg,2,563.0,267.0,1.0
0486.jpg,2,564.0,267.0,1.0
0487.jpg,2,567.0,268.0,1.0
0488.jpg,2,571.0,267.0,1.0
0489.jpg,2,569.0,268.0,1.0
0490.jpg,2,570.0,265.0,1.0
0491.jpg,2,574.0,268.0,1.0
0492.jpg,2,576.0,268.0,1.0
0493.jpg,2,577.0,270.0,1.0
0494.jpg,2,577.0,270.0,1.0
0495.jpg,2,580.0,269.0,1.0
0496.jpg,2,582.0,275.0,0.0
0497.jpg,2,580.0,272.0,1.0
0498.jpg,2,579.0,271.0,1.0
0499.jpg,2,,,1.0
0500.jpg,0,,,
0501.jpg,0,,,
0502.jpg,2,582.0,263.0,1.0
0503.jpg,1,584.0,254.0,1.0
0504.jpg,1,592.0,248.0,1.0
0505.jpg,1,597.0,238.0,1.0
0506.jpg,1,600.0,241.0,1.0
0507.jpg,1,605.0,234.0,1.0
0508.jpg,1,615.0,231.0,1.0
0509.jpg,1,623.0,234.0,1.0
0510.jpg,1,624.0,238.0,1.0
0511.jpg,1,627.0,237.0,1.0
0512.jpg,1,627.0,236.0,1.0
0513.jpg,1,626.0,234.0,1.0
0514.jpg,2,624.0,233.0,1.0
0515.jpg,2,616.0,229.0,1.0
0516.jpg,0,,,
0517.jpg,2,590.0,224.0,0.0
0518.jpg,1,590.0,223.0,0.0
0519.jpg,2,573.0,224.0,0.0
0520.jpg,0,,,
0521.jpg,2,546.0,227.0,0.0
0522.jpg,0,,,
0523.jpg,0,,,
0524.jpg,2,517.0,232.0,0.0
0525.jpg,0,,,
0526.jpg,2,482.0,244.0,0.0
0527.jpg,2,469.0,249.0,0.0
0528.jpg,0,,,
0529.jpg,0,,,
0530.jpg,0,,,
0531.jpg,2,429.0,279.0,0.0
0532.jpg,2,423.0,280.0,1.0
0533.jpg,1,422.0,281.0,1.0
0534.jpg,1,423.0,282.0,1.0
0535.jpg,1,419.0,284.0,1.0
0536.jpg,1,415.0,282.0,1.0
0537.jpg,1,417.0,285.0,1.0
0538.jpg,1,411.0,285.0,1.0
0539.jpg,1,409.0,283.0,1.0
0540.jpg,1,403.0,284.0,1.0
0541.jpg,1,402.0,284.0,1.0
0542.jpg,2,403.0,285.0,1.0
0543.jpg,2,400.0,290.0,1.0
0544.jpg,2,402.0,295.0,1.0
0545.jpg,0,,,
0546.jpg,0,,,
0547.jpg,2,363.0,304.0,1.0
0548.jpg,1,362.0,304.0,1.0
0549.jpg,1,354.0,298.0,1.0
0550.jpg,2,344.0,290.0,1.0
0551.jpg,1,340.0,280.0,1.0
0552.jpg,1,340.0,266.0,1.0
0553.jpg,0,,,
0554.jpg,0,,,
0555.jpg,0,,,
0556.jpg,2,362.0,236.0,1.0
0557.jpg,2,367.0,240.0,1.0
0558.jpg,2,363.0,244.0,1.0
0559.jpg,2,357.0,246.0,1.0
0560.jpg,2,355.0,242.0,1.0
0561.jpg,2,349.0,244.0,1.0
0562.jpg,2,343.0,236.0,1.0
0563.jpg,2,344.0,236.0,1.0
0564.jpg,1,343.0,238.0,0.0
0565.jpg,1,355.0,245.0,0.0
0566.jpg,1,354.0,247.0,0.0
0567.jpg,1,357.0,254.0,0.0
0568.jpg,1,364.0,263.0,0.0
0569.jpg,1,362.0,273.0,0.0
0570.jpg,1,368.0,282.0,0.0
0571.jpg,1,371.0,297.0,0.0
0572.jpg,1,367.0,297.0,0.0
0573.jpg,2,376.0,306.0,0.0
0574.jpg,0,,,
0575.jpg,0,,,
0576.jpg,0,,,
0577.jpg,0,,,
0578.jpg,0,,,
0579.jpg,0,,,
0580.jpg,0,,,
0581.jpg,0,,,
0582.jpg,2,412.0,336.0,1.0
0583.jpg,2,414.0,333.0,1.0
0584.jpg,0,,,
0585.jpg,0,,,
0586.jpg,0,,,
0587.jpg,2,417.0,344.0,1.0
0588.jpg,0,,,
0589.jpg,0,,,
0590.jpg,0,,,
0591.jpg,0,,,
0592.jpg,0,,,
0593.jpg,0,,,
0594.jpg,2,329.0,321.0,1.0
0595.jpg,2,334.0,304.0,1.0
0596.jpg,2,331.0,304.0,1.0
0597.jpg,2,337.0,292.0,1.0
0598.jpg,2,343.0,293.0,1.0
0599.jpg,2,346.0,293.0,1.0
0600.jpg,2,348.0,298.0,1.0
0601.jpg,2,359.0,294.0,1.0
0602.jpg,2,360.0,296.0,1.0
0603.jpg,2,387.0,301.0,1.0
0604.jpg,2,412.0,306.0,0.0
0605.jpg,2,440.0,314.0,0.0
0606.jpg,2,466.0,324.0,0.0
0607.jpg,2,498.0,331.0,0.0
0608.jpg,2,499.0,331.0,0.0
0609.jpg,2,527.0,345.0,0.0
0610.jpg,2,558.0,359.0,0.0
0611.jpg,2,588.0,375.0,0.0
0612.jpg,2,620.0,392.0,0.0
0613.jpg,2,645.0,407.0,0.0
0614.jpg,2,652.0,412.0,0.0
0615.jpg,2,665.0,419.0,0.0
0616.jpg,2,663.0,422.0,0.0
0617.jpg,2,660.0,430.0,1.0
0618.jpg,2,649.0,433.0,1.0
0619.jpg,0,,,
0620.jpg,0,,,
0621.jpg,0,,,
0622.jpg,0,,,
0623.jpg,0,,,
0624.jpg,0,,,
0625.jpg,0,,,
0626.jpg,2,674.0,466.0,1.0
0627.jpg,2,682.0,463.0,1.0
0628.jpg,2,687.0,452.0,1.0
0629.jpg,1,683.0,436.0,1.0
0630.jpg,1,673.0,424.0,1.0
0631.jpg,1,667.0,422.0,1.0
0632.jpg,1,669.0,422.0,1.0
0633.jpg,1,661.0,423.0,1.0
0634.jpg,1,666.0,421.0,1.0
0635.jpg,1,666.0,410.0,1.0
0636.jpg,1,659.0,402.0,1.0
0637.jpg,2,630.0,382.0,0.0
0638.jpg,2,634.0,382.0,0.0
0639.jpg,2,611.0,371.0,0.0
0640.jpg,2,583.0,360.0,0.0
0641.jpg,2,566.0,352.0,0.0
0642.jpg,2,549.0,343.0,0.0
0643.jpg,2,533.0,337.0,0.0
0644.jpg,2,534.0,337.0,0.0
0645.jpg,2,520.0,336.0,0.0
0646.jpg,2,503.0,327.0,0.0
0647.jpg,2,496.0,330.0,0.0
0648.jpg,2,483.0,326.0,0.0
0649.jpg,2,471.0,328.0,0.0
0650.jpg,2,469.0,325.0,0.0
0651.jpg,2,463.0,325.0,0.0
0652.jpg,2,458.0,325.0,0.0
0653.jpg,2,465.0,325.0,1.0
0654.jpg,2,480.0,334.0,1.0
0655.jpg,0,,,
0656.jpg,0,,,
0657.jpg,2,493.0,365.0,1.0
0658.jpg,1,493.0,373.0,1.0
0659.jpg,1,495.0,388.0,1.0
0660.jpg,1,495.0,384.0,1.0
0661.jpg,1,505.0,383.0,1.0
0662.jpg,1,504.0,382.0,1.0
0663.jpg,1,512.0,368.0,1.0
0664.jpg,1,520.0,347.0,1.0
0665.jpg,1,514.0,329.0,1.0
0666.jpg,1,510.0,323.0,1.0
0667.jpg,1,512.0,321.0,1.0
0668.jpg,1,513.0,318.0,1.0
0669.jpg,1,521.0,319.0,1.0
0670.jpg,2,528.0,309.0,1.0
0671.jpg,1,534.0,294.0,1.0
0672.jpg,1,530.0,284.0,1.0
0673.jpg,1,525.0,278.0,0.0
0674.jpg,1,525.0,277.0,0.0
0675.jpg,1,523.0,269.0,0.0
0676.jpg,1,520.0,265.0,0.0
0677.jpg,1,514.0,261.0,0.0
0678.jpg,1,516.0,260.0,0.0
0679.jpg,1,513.0,256.0,0.0
0680.jpg,1,510.0,254.0,0.0
0681.jpg,1,510.0,253.0,0.0
0682.jpg,1,506.0,254.0,0.0
0683.jpg,1,499.0,254.0,0.0
0684.jpg,1,493.0,257.0,0.0
0685.jpg,1,491.0,257.0,0.0
0686.jpg,2,492.0,259.0,0.0
0687.jpg,2,495.0,260.0,1.0
0688.jpg,2,493.0,260.0,1.0
0689.jpg,2,494.0,262.0,1.0
0690.jpg,2,489.0,263.0,1.0
0691.jpg,2,482.0,272.0,1.0
0692.jpg,2,482.0,270.0,1.0
0693.jpg,0,,,
0694.jpg,0,,,
0695.jpg,2,450.0,285.0,1.0
0696.jpg,2,435.0,279.0,1.0
0697.jpg,2,428.0,262.0,1.0
0698.jpg,1,428.0,269.0,1.0
0699.jpg,0,,,
0700.jpg,2,435.0,239.0,1.0
0701.jpg,2,451.0,237.0,1.0
0702.jpg,2,457.0,238.0,1.0
0703.jpg,2,454.0,241.0,1.0
0704.jpg,2,455.0,243.0,1.0
0705.jpg,2,446.0,240.0,1.0
0706.jpg,1,435.0,239.0,1.0
0707.jpg,0,,,
0708.jpg,2,424.0,243.0,0.0
0709.jpg,2,424.0,239.0,0.0
0710.jpg,1,423.0,241.0,0.0
0711.jpg,1,428.0,245.0,0.0
0712.jpg,1,423.0,248.0,0.0
0713.jpg,1,423.0,255.0,0.0
0714.jpg,1,422.0,262.0,0.0
0715.jpg,1,422.0,267.0,0.0
0716.jpg,1,426.0,268.0,0.0
0717.jpg,1,420.0,280.0,0.0
0718.jpg,1,419.0,289.0,0.0
0719.jpg,1,419.0,302.0,0.0
0720.jpg,1,419.0,314.0,0.0
0721.jpg,1,413.0,328.0,0.0
0722.jpg,1,410.0,328.0,0.0
0723.jpg,1,414.0,347.0,1.0
0724.jpg,1,412.0,347.0,0.0
0725.jpg,2,413.0,349.0,1.0
0726.jpg,2,417.0,358.0,1.0
0727.jpg,2,421.0,367.0,1.0
0728.jpg,2,419.0,369.0,1.0
0729.jpg,2,421.0,383.0,1.0
0730.jpg,0,,,
0731.jpg,0,,,
0732.jpg,0,,,
0733.jpg,0,,,
0734.jpg,0,,,
0735.jpg,0,,,
0736.jpg,2,286.0,382.0,1.0
0737.jpg,2,288.0,350.0,1.0
0738.jpg,2,296.0,327.0,1.0
